MIN;AVG;MAX
8;54;67
35;56;68
7;54;65
36;56;68
40;59;68
37;60;68
36;60;67
37;60;68
36;59;68
36;60;69
38;59;67
31;60;67
38;61;68
39;60;67
35;59;68
37;60;68
30;61;67
35;60;67
24;58;67
36;54;62
31;53;63
38;58;67
37;59;67
38;56;65
37;57;65
37;59;66
37;59;67
39;59;68
36;58;68
38;60;69
31;56;64
38;54;63
28;52;65
37;57;66
30;57;68
35;58;67
35;59;69
38;58;71
30;58;73
36;58;72
22;77;1266
24;55;68
24;57;67
24;56;68
22;54;70
24;56;69
22;57;69
23;56;69
23;57;69
21;57;70
23;56;69
22;57;69
23;57;69
24;56;69
22;57;69
29;61;70
29;59;71
21;58;70
21;57;70
