MIN;AVG;MAX
8;55;94
20;54;73
20;58;73
28;60;75
40;55;69
5;50;79
23;52;63
26;50;61
24;52;60
20;52;63
35;57;63
49;58;64
24;55;65
35;56;64
35;58;64
36;57;63
33;57;63
17;56;90
6;57;85
29;57;70
35;56;68
25;59;70
37;60;68
38;60;68
38;60;69
34;58;69
36;58;68
6;59;88
25;55;70
37;58;70
30;58;69
32;60;70
39;61;69
38;60;69
37;60;68
27;59;67
37;60;68
27;60;68
35;54;66
9;55;65
37;55;64
34;60;67
34;59;66
8;54;83
28;51;63
34;54;63
37;57;64
38;56;62
37;53;70
38;60;71
31;57;63
35;57;63
18;52;58
24;47;58
31;52;62
31;58;62
24;54;62
16;55;63
32;54;61
36;58;66
6;51;64
36;55;67
28;49;64
28;44;65
24;44;63
33;53;74
37;61;73
38;60;70
32;53;69
31;44;67
33;46;68
28;57;72
41;63;81
6;59;80
26;58;70
26;58;69
31;59;71
35;58;68
36;59;68
39;60;68
38;58;68
31;58;66
32;53;66
28;56;66
37;60;68
36;61;70
24;57;67
37;58;68
28;51;67
29;59;68
13;53;71
34;58;71
28;59;71
36;60;71
34;61;72
37;60;72
31;60;68
38;61;71
32;57;67
26;56;64
29;50;63
31;57;68
39;60;68
27;57;68
28;58;67
35;59;67
20;59;70
37;59;72
33;57;71
27;55;69
27;51;70
29;48;71
35;50;72
30;62;81
41;65;81
14;54;64
31;55;63
35;56;63
37;58;64
38;58;63
35;56;63
37;58;63
31;55;62
35;55;62
33;53;59
28;50;58
33;53;62
37;56;63
22;53;63
24;54;62
35;57;63
29;51;64
29;56;72
29;56;77
34;55;75
27;46;70
29;48;71
30;47;70
36;57;74
28;61;74
33;58;70
37;60;69
29;53;66
33;52;68
28;62;80
14;60;78
34;56;62
35;55;64
19;56;63
32;59;65
37;59;65
32;58;65
37;57;65
37;58;63
36;55;64
34;56;64
35;57;63
25;53;60
36;54;62
38;57;62
37;57;62
27;52;62
49;57;62
37;56;62
37;58;64
36;54;63
36;55;64
37;56;63
34;54;64
31;52;62
36;58;63
37;59;64
25;57;63
35;57;63
35;58;65
32;56;66
35;56;66
32;57;65
26;59;66
35;59;65
33;57;65
32;54;65
34;55;64
37;60;67
34;60;66
36;59;66
37;59;68
36;60;67
37;60;68
37;60;68
33;59;67
