MIN;AVG;MAX
8;61;75
33;59;75
13;57;73
29;62;75
45;67;77
23;61;75
38;60;72
36;58;74
13;55;67
34;57;69
38;60;70
38;63;73
37;64;72
14;58;70
40;60;72
42;62;74
47;67;80
45;70;80
45;67;79
18;59;76
41;61;73
38;64;73
42;62;74
41;62;73
33;63;74
28;60;71
33;57;70
41;57;69
38;59;69
32;58;65
41;60;69
24;58;73
38;61;70
37;61;72
35;62;74
39;60;73
31;66;74
37;62;74
35;61;78
16;71;81
49;73;81
33;68;79
45;71;79
41;69;79
49;74;80
44;70;76
44;69;76
44;70;76
48;71;76
46;67;75
47;64;76
19;60;74
37;65;77
45;70;77
46;71;77
23;65;76
45;68;77
42;67;79
64;75;80
44;73;82
48;73;82
38;67;82
16;67;82
44;62;75
40;60;76
40;63;76
44;66;75
39;62;76
32;61;72
40;60;71
28;56;67
35;53;62
41;59;69
41;60;70
39;58;68
25;58;72
38;60;70
39;65;74
44;65;74
17;61;73
36;62;72
41;65;76
43;65;77
43;68;80
20;62;78
42;61;74
36;63;74
39;63;73
37;61;71
39;60;73
39;60;72
39;59;74
40;62;73
37;57;74
6;58;73
34;54;67
28;52;63
31;51;60
18;49;66
11;54;67
35;56;65
31;54;68
34;56;68
35;55;67
42;61;70
26;55;66
34;54;67
7;53;66
21;48;57
33;49;59
35;53;61
29;51;63
34;53;62
36;53;62
33;53;62
34;53;60
32;49;60
34;49;57
33;51;60
29;48;60
29;51;60
36;55;63
36;55;62
21;56;68
31;54;66
37;64;75
38;61;71
40;63;76
23;54;75
38;61;70
3;52;67
25;52;69
21;63;77
39;61;74
34;62;75
39;61;74
46;66;78
41;68;78
41;64;75
35;59;71
39;57;70
23;57;70
38;58;70
40;64;75
37;64;75
19;61;75
43;64;78
37;65;74
42;65;77
19;64;77
42;59;72
35;59;70
36;58;71
32;56;69
21;56;69
36;58;65
7;51;66
32;54;63
36;52;61
35;56;63
26;53;61
32;50;57
24;50;59
23;51;59
31;52;60
32;55;61
27;58;69
41;61;71
39;61;75
42;65;79
38;60;73
22;56;72
34;55;67
33;56;70
36;61;71
40;63;71
37;59;69
