MIN;AVG;MAX
8;59;66
35;59;66
34;59;65
37;58;66
37;59;66
39;60;66
16;54;66
15;53;67
28;58;66
34;61;68
39;61;66
34;59;65
35;58;66
29;57;65
12;54;66
35;55;62
38;62;67
31;59;67
16;57;66
27;62;75
36;70;79
39;61;69
38;62;69
37;63;69
38;63;70
39;61;69
30;60;69
22;58;70
23;60;71
36;63;71
37;61;70
36;63;70
34;63;70
27;54;71
23;61;71
30;59;71
28;62;72
32;61;70
31;59;70
31;57;69
33;60;70
39;61;71
31;61;70
37;61;71
40;63;71
40;64;71
40;65;71
38;64;71
33;63;71
40;63;70
32;55;68
16;60;70
28;57;69
30;56;67
36;59;68
3;55;69
14;57;70
3;54;71
37;60;72
29;60;71
30;59;71
33;60;71
35;59;70
35;60;71
38;61;73
27;59;72
37;59;70
36;62;73
37;57;72
37;59;71
34;58;69
37;59;67
29;54;69
23;55;71
10;57;71
13;50;69
8;44;69
34;61;70
29;69;79
34;64;77
33;58;72
35;66;76
