MIN;AVG;MAX
6;70;91
41;79;91
44;84;91
44;80;92
41;78;91
30;79;91
42;82;92
42;83;91
45;81;92
41;81;92
43;83;92
36;80;92
42;82;92
73;86;92
40;80;91
43;84;92
46;85;92
46;84;92
44;84;92
39;85;92
45;84;92
39;83;92
43;84;92
42;79;92
40;81;92
43;77;90
45;81;91
42;77;91
40;82;92
44;82;92
33;81;92
43;81;92
45;81;92
45;82;92
39;81;91
44;81;92
41;84;92
38;82;92
45;82;92
44;83;92
45;80;92
44;82;93
45;82;92
45;85;92
45;85;92
46;82;92
45;85;92
44;83;92
44;81;92
43;81;92
41;77;88
15;79;92
42;80;91
43;82;92
44;83;92
44;81;93
40;81;91
44;83;92
43;83;92
33;82;92
43;83;92
45;83;92
42;82;92
43;80;89
45;81;92
44;82;92
44;83;92
43;81;92
46;82;92
43;85;92
44;83;93
44;81;92
45;83;92
42;81;90
38;83;92
43;81;92
33;81;92
45;84;92
46;82;92
45;82;93
39;82;92
43;82;91
45;83;92
41;81;92
45;82;93
37;78;91
42;74;85
41;76;86
35;75;83
43;74;83
37;73;86
41;75;86
39;74;84
37;73;86
42;75;85
41;75;85
42;75;91
38;77;90
33;69;82
41;76;91
37;79;92
46;82;95
39;74;93
37;70;81
36;70;84
15;74;86
41;79;89
43;82;92
41;83;92
39;83;91
44;81;91
44;82;92
42;80;91
41;79;91
40;82;91
43;83;91
42;82;92
45;84;92
40;79;90
42;76;85
41;73;84
41;76;96
49;83;100
42;79;99
36;76;87
43;80;90
40;75;86
43;77;86
39;78;87
43;76;89
43;74;91
42;84;94
46;89;103
49;85;104
30;77;90
45;77;89
41;81;91
45;82;90
44;79;91
43;80;89
43;78;90
43;79;89
44;79;88
43;76;89
42;79;89
45;77;89
39;81;91
42;80;91
44;80;90
44;78;90
43;81;91
40;77;90
42;77;89
45;79;88
42;76;88
42;78;89
40;80;90
45;81;91
39;74;87
15;75;91
43;78;91
40;78;90
42;76;89
28;73;83
35;74;83
38;74;82
38;75;83
45;77;90
43;82;91
65;82;91
41;77;87
43;75;87
38;78;90
43;79;90
44;80;89
40;77;85
40;77;90
43;80;92
43;79;91
43;80;90
45;78;90
36;78;90
32;77;90
39;77;90
43;78;90
43;79;90
42;81;91
44;76;87
43;80;91
38;81;91
43;79;89
45;81;89
42;79;89
34;77;88
39;77;89
38;75;87
42;74;84
40;74;82
36;76;84
40;75;90
36;78;90
41;76;86
40;80;90
41;80;89
43;80;90
45;79;90
43;81;90
40;80;90
41;80;90
43;80;91
41;81;91
40;76;89
42;78;89
42;78;89
42;71;90
37;71;86
14;68;84
42;78;90
40;76;90
43;78;87
40;78;89
41;79;88
42;77;87
36;77;87
42;81;89
41;78;90
44;79;90
44;79;91
43;78;90
45;79;90
41;79;90
42;78;88
38;80;90
42;81;90
39;79;89
38;81;89
37;80;91
38;78;88
41;76;88
42;80;90
41;81;90
32;77;88
52;77;89
37;76;88
62;78;87
35;79;89
3;71;88
