MIN;AVG;MAX
6;59;78
3;57;77
33;63;76
33;62;78
10;59;74
12;60;73
39;62;74
28;60;74
3;57;71
40;60;73
37;63;76
41;63;77
3;61;78
35;60;76
32;63;80
41;64;81
41;63;82
41;64;80
39;63;81
37;63;81
42;63;82
33;64;81
41;64;81
36;64;82
42;64;81
36;64;82
36;64;82
40;64;82
40;64;80
37;64;82
36;64;82
42;65;84
36;64;81
40;64;83
36;64;82
37;64;81
35;64;82
40;64;81
37;64;82
37;64;82
39;64;80
40;63;82
39;64;82
42;63;82
36;64;82
34;64;82
43;64;80
41;64;82
37;64;81
37;64;82
44;64;82
40;64;81
41;64;82
36;64;82
39;64;82
40;64;81
37;64;80
37;64;81
37;64;82
41;64;81
35;64;82
43;64;82
40;64;81
37;64;81
42;63;81
42;64;81
42;63;81
41;64;82
39;64;80
40;64;82
41;64;82
40;64;80
36;64;82
36;64;81
40;64;82
41;63;81
39;64;82
36;64;81
41;64;81
43;64;81
37;64;83
41;64;82
38;64;83
36;64;81
39;64;82
41;64;80
39;63;82
42;64;81
43;64;82
40;64;82
34;64;82
38;64;80
40;64;80
39;64;82
37;64;82
40;64;81
41;64;81
41;64;82
42;64;81
42;64;82
41;64;82
33;64;82
41;63;82
40;64;80
39;64;82
39;64;82
41;63;82
33;64;82
40;63;82
42;64;81
40;64;80
34;63;80
37;65;81
31;64;81
20;64;80
39;64;81
40;64;81
42;63;82
36;65;81
35;64;82
40;64;82
36;64;80
39;64;82
39;63;82
41;64;82
41;64;82
34;64;83
35;64;81
38;64;81
40;63;83
35;64;81
42;64;81
42;64;81
41;64;82
37;64;81
42;64;81
39;64;80
42;64;82
44;64;80
40;63;81
30;63;80
42;64;80
39;64;80
35;64;81
37;64;80
33;63;78
40;63;80
36;65;82
40;64;80
42;64;82
39;64;80
40;64;81
39;63;80
41;64;80
42;64;81
38;63;82
42;64;81
39;63;82
7;60;80
35;60;77
21;60;77
34;59;74
30;55;73
30;56;72
32;55;73
40;56;74
18;60;80
32;63;77
34;63;76
35;63;77
34;63;78
41;63;77
39;62;77
40;64;77
40;62;77
40;63;77
42;63;77
33;63;77
41;63;76
38;62;76
