MIN;AVG;MAX
4;56;92
19;55;81
7;55;75
38;59;72
13;59;73
39;59;73
34;59;76
27;57;76
40;61;76
40;61;77
39;62;77
35;61;76
31;61;77
33;59;74
30;57;73
38;60;71
31;56;71
28;56;69
33;59;73
37;60;73
34;59;71
38;60;71
30;58;74
37;59;73
28;56;72
37;61;73
36;59;73
38;60;73
39;61;73
40;61;74
41;61;73
37;59;73
28;61;76
36;62;74
37;60;71
31;56;72
37;57;71
34;55;69
32;58;71
18;59;73
33;55;71
27;56;71
29;60;74
38;61;76
31;59;76
27;59;94
6;58;91
27;59;76
17;60;76
18;57;72
35;59;69
29;55;70
33;58;72
26;56;70
32;59;72
29;58;71
26;58;71
35;59;71
35;57;70
30;60;73
29;57;73
37;58;71
31;55;72
37;56;93
7;57;89
30;61;79
30;62;78
7;60;94
28;56;76
14;59;78
29;59;71
29;60;73
38;58;70
29;56;71
35;59;73
39;61;72
34;56;72
39;59;72
36;60;73
39;59;73
31;62;77
42;62;77
32;63;78
36;61;78
26;59;88
7;57;86
25;60;78
30;63;78
26;57;76
27;60;77
35;62;76
37;62;76
35;61;72
37;61;72
35;59;72
37;60;70
18;58;71
35;58;73
37;61;72
13;61;74
34;60;72
13;57;72
28;61;76
30;63;76
36;62;76
36;62;72
37;61;74
38;60;73
23;58;71
19;56;70
35;56;68
34;51;68
35;60;72
37;60;72
19;59;70
37;59;71
35;60;71
40;61;74
40;62;73
37;62;75
37;62;74
38;61;74
38;62;73
29;62;74
38;62;74
28;63;73
37;62;74
39;62;74
27;63;73
37;61;75
34;61;72
37;61;74
38;61;74
33;62;74
38;61;74
40;62;74
37;61;74
37;62;72
28;61;72
37;62;73
38;61;73
36;60;74
38;62;73
21;59;72
32;56;70
28;56;71
35;56;71
33;56;71
21;57;70
33;59;69
5;59;74
28;57;71
9;50;71
28;48;70
4;48;67
37;59;76
8;62;80
39;62;75
28;57;74
7;48;71
32;52;73
37;62;74
25;61;75
35;62;75
36;61;75
28;61;74
37;62;75
39;61;75
29;62;75
39;62;82
37;64;86
7;61;84
28;61;72
37;61;72
28;62;74
38;62;72
39;62;72
28;59;71
39;63;72
27;62;73
39;62;73
39;61;73
37;61;72
36;60;72
38;62;72
40;62;72
39;62;73
38;62;72
37;62;72
28;62;73
37;62;72
34;61;72
38;62;73
39;62;73
37;62;72
36;61;73
34;60;74
36;61;71
19;61;71
38;61;73
39;62;73
38;61;74
28;62;71
37;61;73
37;61;72
33;60;73
38;60;70
22;59;71
35;60;73
37;59;72
35;60;69
37;60;70
38;59;74
38;61;72
37;59;74
36;61;76
38;61;74
29;62;75
38;62;76
39;61;74
41;62;74
37;61;75
28;62;74
40;62;75
39;62;74
29;63;76
35;62;74
38;60;74
37;62;74
