MIN;AVG;MAX
8;45;50
30;45;51
34;47;50
35;47;51
34;45;50
35;46;49
32;44;49
21;43;48
11;41;46
31;40;48
33;44;48
8;40;46
26;40;47
34;45;49
34;46;49
27;44;48
32;43;47
33;45;48
29;43;48
29;42;48
33;45;49
21;44;49
30;41;47
34;46;49
34;47;49
27;44;49
32;44;47
33;46;49
30;46;50
32;46;50
31;46;50
25;45;50
33;46;50
33;46;50
23;44;50
29;41;48
31;45;51
34;48;51
32;47;51
35;48;52
32;48;51
31;46;52
33;47;51
33;49;52
35;48;52
34;48;51
34;47;51
34;48;51
35;48;52
32;47;50
34;49;51
33;49;51
17;45;51
35;47;51
33;48;51
33;48;51
33;48;51
32;48;51
35;48;51
32;45;51
14;43;50
31;45;50
31;45;50
