MIN;AVG;MAX
7;58;69
33;52;66
15;56;66
35;59;66
37;58;66
36;58;67
35;57;66
17;56;67
32;56;66
11;54;67
32;56;68
34;62;68
30;62;69
17;58;67
22;53;67
29;37;62
5;56;70
29;55;70
36;64;71
35;63;70
36;63;69
30;57;67
10;35;40
34;41;47
31;41;47
31;38;41
33;62;70
35;63;70
37;63;71
37;64;71
36;63;69
25;60;69
33;56;66
33;60;69
7;55;68
24;51;69
23;53;69
29;54;69
31;57;68
17;57;70
6;56;69
32;61;70
31;60;67
30;60;67
33;60;67
28;55;68
32;52;70
32;53;68
13;55;70
14;57;69
33;59;70
34;60;70
16;59;71
16;58;70
16;53;68
35;60;68
35;64;71
33;65;71
36;66;71
34;62;70
36;62;70
35;62;69
29;58;69
31;60;69
33;62;69
37;63;70
32;60;69
38;61;70
40;67;80
41;69;80
38;68;77
38;67;78
41;67;75
38;67;75
36;70;80
35;61;79
38;63;74
40;69;75
38;68;78
35;69;79
36;68;78
42;68;79
42;70;80
32;59;70
31;60;69
37;63;71
37;63;70
32;61;70
36;63;70
34;60;68
26;58;68
40;66;80
39;66;77
40;68;77
43;68;78
35;61;71
35;61;70
36;62;74
40;66;79
40;66;79
39;65;79
37;64;69
33;63;70
38;62;70
35;62;68
32;63;71
36;65;71
35;65;71
37;63;71
36;62;69
35;63;69
36;61;69
35;60;68
33;61;65
31;59;66
17;62;70
30;59;72
47;62;70
35;61;71
35;63;71
37;62;71
37;62;71
34;62;70
37;64;70
35;63;68
38;65;71
37;63;70
38;66;71
36;64;68
37;64;71
36;62;70
36;63;70
36;61;69
38;64;70
36;63;71
37;65;71
30;63;71
33;63;69
37;64;70
34;63;71
37;63;70
35;61;68
34;62;70
34;62;70
33;61;70
29;64;71
36;65;71
38;66;71
37;64;71
33;64;71
37;64;69
33;64;70
36;64;70
36;64;70
33;62;71
30;61;70
37;64;71
37;64;70
37;65;71
37;65;71
37;63;69
37;64;68
35;63;70
36;63;69
33;62;70
35;63;72
38;65;72
36;64;72
37;64;71
37;65;72
36;61;69
36;60;71
29;66;80
39;62;78
31;64;71
33;64;72
37;64;71
36;64;71
36;65;71
37;63;71
36;63;70
34;63;69
36;63;69
33;63;69
31;63;69
38;64;69
37;64;72
33;65;71
35;65;71
37;64;72
37;64;69
37;65;72
35;64;71
38;63;71
36;64;71
38;64;71
37;66;72
35;66;73
35;66;72
35;65;72
34;63;70
35;64;70
37;64;70
33;60;69
