MIN;AVG;MAX
7;63;72
34;65;73
39;67;73
39;68;73
41;68;73
38;66;74
34;61;74
54;67;74
39;68;73
40;67;73
41;67;74
43;68;73
40;68;73
38;67;72
39;66;72
39;67;73
43;66;72
42;67;73
40;67;72
39;66;73
41;65;73
41;68;73
36;66;74
42;66;73
40;66;73
38;68;73
41;67;73
39;67;73
40;68;73
40;67;73
37;65;73
39;64;70
37;63;72
39;66;73
39;66;71
40;65;71
38;61;71
40;64;71
39;63;71
19;59;72
40;58;66
37;61;69
34;59;68
10;58;67
36;58;66
36;60;70
41;65;71
31;62;70
14;58;70
39;59;65
37;60;67
35;60;66
34;61;67
36;59;66
37;60;67
37;60;66
37;60;66
37;60;66
38;61;66
35;60;66
42;61;66
38;60;66
35;59;66
38;61;67
36;60;66
37;60;66
35;56;66
