MIN;AVG;MAX
4;52;84
20;48;63
21;52;63
16;54;66
35;58;66
32;57;63
35;59;64
29;57;65
24;54;65
35;55;61
32;55;64
32;56;65
7;56;65
23;50;60
29;49;60
31;47;61
5;57;63
7;46;57
18;51;56
34;52;57
31;49;57
30;52;56
32;52;58
32;54;59
34;54;58
33;52;59
6;53;80
20;53;68
32;59;69
31;60;70
36;61;70
38;61;70
36;61;71
32;61;70
35;61;70
36;61;70
36;60;70
37;61;70
34;61;70
36;61;70
38;60;71
37;61;69
35;60;69
39;61;69
38;60;71
38;61;69
38;60;70
36;60;70
37;60;70
35;61;71
38;61;71
18;54;69
31;59;70
31;58;68
37;58;68
25;60;69
35;59;69
36;60;69
34;59;69
34;56;66
27;55;62
31;50;60
29;44;59
28;47;59
32;52;65
7;49;65
23;52;59
35;52;58
