MIN;AVG;MAX
9;85;117
25;77;95
37;78;95
43;78;94
45;71;82
8;78;116
37;75;96
44;81;97
35;84;96
8;83;95
35;81;92
44;83;93
45;86;98
54;86;96
41;84;97
54;87;97
54;85;97
46;87;98
46;78;90
41;75;88
42;75;87
40;77;89
48;77;91
34;77;91
40;80;91
46;82;91
53;86;93
54;85;93
55;84;95
32;73;95
11;74;109
16;80;117
34;87;98
49;89;99
29;86;97
49;83;94
33;81;95
21;80;97
54;83;94
50;87;95
53;89;96
54;87;98
52;88;98
55;88;97
45;89;98
52;87;97
45;84;92
53;84;91
51;81;93
40;75;89
42;76;87
38;73;87
48;75;87
43;77;92
45;81;92
40;82;92
52;84;93
43;82;94
55;88;95
45;80;99
35;79;95
44;80;94
46;79;94
44;83;92
45;83;94
37;83;97
41;86;97
48;91;107
53;88;103
41;87;99
39;89;99
51;91;99
58;89;101
48;90;102
50;93;105
44;93;106
50;97;106
48;93;103
60;96;106
51;94;104
48;88;103
56;91;108
61;96;106
47;96;106
62;97;106
60;96;107
58;98;108
50;98;111
50;97;106
58;96;106
56;98;106
48;96;108
55;97;108
56;97;106
51;96;108
61;96;105
48;94;106
49;96;108
46;99;110
18;97;109
49;92;104
46;93;105
46;87;98
