MIN;AVG;MAX
7;44;50
33;44;51
30;44;49
31;44;50
31;43;49
33;45;50
29;44;51
38;46;50
30;44;51
29;44;50
32;45;50
31;42;49
24;39;48
14;40;50
30;75;1464
31;44;49
30;42;49
30;44;49
31;44;50
29;44;50
24;41;49
19;41;47
30;45;50
30;46;51
33;48;52
33;49;52
30;49;52
29;46;51
19;46;54
38;52;55
37;52;55
37;52;55
37;51;55
37;51;55
35;51;55
37;52;54
38;52;54
38;52;54
37;52;54
38;52;54
37;51;55
38;52;54
38;52;55
31;46;54
34;49;54
38;51;54
22;47;54
33;45;51
37;48;54
30;47;55
33;48;55
33;50;55
35;52;56
33;52;55
35;52;55
32;52;55
33;52;55
32;51;55
35;52;55
34;51;55
33;51;55
33;52;55
31;52;56
32;52;55
13;49;55
10;46;52
32;48;52
32;49;52
17;41;51
17;46;52
40;49;52
32;48;52
32;49;52
33;49;52
18;45;52
17;45;52
17;46;51
21;44;51
32;43;49
34;48;52
32;49;52
33;47;51
19;44;51
28;42;48
29;44;49
29;43;48
29;43;49
31;44;49
28;45;50
28;44;48
31;45;50
30;44;50
29;44;48
30;44;49
29;41;49
30;43;49
30;43;50
31;44;49
28;43;49
30;44;49
31;44;50
30;43;48
31;44;49
27;44;49
29;41;48
28;41;47
15;41;49
28;43;48
29;42;48
29;43;50
30;44;50
30;44;49
31;43;49
30;44;49
28;43;48
34;44;48
27;43;48
30;44;50
30;45;50
31;44;50
29;45;49
31;44;50
30;44;50
30;44;49
29;44;49
29;43;50
28;43;49
27;44;50
31;44;49
31;44;50
31;44;49
31;44;49
30;44;49
32;44;50
28;43;49
29;44;48
28;44;50
30;44;50
28;44;49
30;45;50
32;45;49
26;43;49
30;43;48
29;44;49
27;44;49
27;43;49
30;44;48
26;45;50
29;45;49
32;44;51
32;45;50
32;45;50
30;43;48
24;43;48
29;43;49
25;44;50
33;45;50
28;44;49
29;44;50
31;45;51
31;45;50
31;45;51
31;44;49
28;44;49
29;43;49
29;44;48
30;44;48
31;45;49
29;43;48
26;43;48
31;43;49
30;44;50
29;43;49
29;43;49
29;44;49
27;43;49
31;44;49
31;44;50
31;44;50
32;44;50
31;44;50
30;44;50
30;43;49
30;43;49
28;43;49
30;43;48
31;45;50
31;44;49
28;44;48
25;43;49
29;42;48
15;40;46
30;41;48
30;43;48
27;44;48
31;44;49
29;43;49
31;44;50
26;44;49
31;44;49
31;44;50
29;43;49
36;42;47
29;42;47
29;42;52
34;49;54
35;49;53
30;49;54
30;48;54
25;47;52
31;43;50
27;44;48
28;43;49
29;44;50
26;42;49
27;43;47
26;41;48
34;47;56
26;41;52
3;49;55
