MIN;AVG;MAX
11;70;85
20;77;92
23;78;90
47;80;91
53;79;92
49;83;92
52;82;90
52;82;90
57;83;90
52;82;90
69;82;89
43;70;87
48;68;78
43;66;76
52;71;83
46;68;81
41;66;79
37;64;76
47;65;80
40;61;72
40;59;72
44;64;72
36;66;76
23;68;77
37;68;77
41;66;71
32;66;71
39;66;72
41;65;71
41;65;72
41;67;76
22;60;74
36;62;71
43;64;71
39;63;71
43;64;72
43;70;77
41;71;77
37;63;77
40;58;76
37;65;77
37;65;77
3;59;78
22;49;72
20;62;71
17;55;71
27;63;71
20;60;71
23;62;72
26;62;71
23;62;71
26;56;71
28;49;64
26;50;64
29;57;68
40;64;71
29;56;68
26;48;58
28;49;61
28;47;59
22;49;65
22;60;71
26;57;71
26;58;71
21;62;71
20;61;72
23;60;71
38;66;72
35;65;72
54;66;72
35;65;72
31;59;71
21;57;71
