MIN;AVG;MAX
8;56;66
29;58;71
36;59;70
35;62;72
38;61;71
37;60;71
25;60;71
39;59;70
37;60;69
35;59;70
8;56;67
25;55;64
36;57;68
39;61;70
37;60;69
31;57;68
37;60;67
29;60;70
39;61;70
37;60;70
30;57;69
33;56;65
34;60;70
38;61;70
34;58;70
36;60;69
37;58;69
27;61;70
35;60;71
37;60;71
36;60;70
39;62;72
37;61;72
37;59;71
28;62;71
32;59;72
36;57;70
39;61;71
29;62;71
29;61;71
36;61;72
38;60;71
36;61;72
37;62;72
39;61;72
40;61;72
34;61;72
37;61;72
38;61;72
39;61;72
29;61;71
17;58;70
38;61;70
36;61;73
37;61;73
34;60;73
36;60;73
36;62;74
38;62;74
37;62;72
35;61;72
37;62;73
38;61;73
40;63;74
37;62;73
40;62;74
38;62;75
39;62;74
37;62;73
36;62;73
33;62;73
38;63;74
39;63;74
29;63;73
39;62;74
38;62;74
35;62;73
38;62;73
37;62;74
38;63;74
37;62;72
29;61;72
34;61;74
37;62;72
36;58;72
20;56;74
35;60;73
37;63;74
