MIN;AVG;MAX
5;48;83
14;50;69
28;59;70
33;61;71
22;61;71
34;60;71
31;60;71
38;62;71
24;59;71
31;61;72
23;57;70
29;58;72
31;60;71
29;59;72
32;59;68
23;59;69
29;56;62
9;55;66
17;49;64
29;55;66
25;49;67
22;57;66
28;56;65
29;55;67
32;60;70
32;59;70
28;59;71
30;61;70
23;60;72
31;61;72
30;58;70
29;56;70
33;62;72
32;61;72
32;60;74
26;60;72
32;61;71
33;61;71
33;60;71
32;61;71
34;59;71
26;57;68
28;58;69
16;56;70
31;57;68
23;55;68
29;60;71
32;59;71
32;59;71
24;61;71
33;61;71
5;55;69
25;59;70
29;51;69
25;44;64
16;44;67
30;52;69
29;59;71
31;58;71
30;57;72
12;53;71
6;51;77
25;49;70
35;56;69
20;52;70
34;60;71
31;60;72
32;57;65
34;56;68
16;54;68
35;55;63
33;53;65
35;56;66
19;52;66
20;51;62
32;51;63
29;44;62
22;51;63
29;53;58
33;56;67
35;60;68
34;58;68
33;58;68
34;56;65
