MIN;AVG;MAX
7;58;69
38;60;70
43;62;69
16;54;67
27;54;67
39;59;69
39;59;67
35;60;68
17;55;67
34;56;67
35;53;67
40;58;69
40;59;67
40;61;68
37;58;69
29;54;67
32;56;69
30;58;69
28;55;68
3;53;67
4;40;61
19;46;61
24;52;63
35;56;62
18;52;63
23;51;63
23;53;61
33;57;64
34;56;62
30;52;64
20;52;62
16;48;60
30;54;61
34;54;62
32;55;62
18;49;59
20;51;61
33;55;63
32;56;63
18;52;62
21;53;63
13;45;63
19;56;64
20;48;63
12;38;64
11;53;64
22;59;65
17;55;65
15;52;65
19;58;65
20;58;65
36;58;64
17;48;65
19;38;64
20;34;64
20;56;65
18;54;65
18;52;64
26;56;64
26;58;64
