MIN;AVG;MAX
11;55;65
7;48;65
7;54;63
32;55;63
28;59;71
38;60;69
36;59;70
34;57;69
39;60;69
37;60;71
28;57;68
34;56;65
32;51;60
29;50;60
32;51;62
27;57;66
33;56;66
33;58;67
29;59;68
34;54;69
33;56;67
33;56;67
24;56;69
32;53;63
33;56;68
28;53;67
36;56;70
28;58;70
35;58;70
29;57;69
32;59;71
26;58;71
22;56;71
36;58;72
36;61;75
40;62;75
28;60;76
37;63;75
37;62;73
28;61;72
37;60;71
37;62;71
38;60;71
37;60;71
35;59;73
36;61;76
38;63;76
30;62;77
34;63;78
36;60;77
33;62;74
19;60;73
29;59;73
32;60;74
14;58;75
34;60;74
35;60;74
34;56;74
6;56;73
32;60;69
34;59;68
35;60;69
25;60;70
22;54;67
36;61;71
36;61;72
34;61;72
38;60;71
36;62;73
25;58;69
