MIN;AVG;MAX
8;58;74
40;65;75
38;69;75
40;68;75
30;65;75
37;66;75
41;65;75
44;68;74
59;69;75
40;68;75
27;68;75
39;62;75
35;69;75
43;70;75
36;68;75
42;70;75
40;62;75
33;64;74
42;64;71
42;67;75
39;70;75
40;70;75
43;70;75
40;67;75
42;70;75
39;64;74
39;69;75
41;71;75
43;71;75
41;71;75
42;71;75
43;70;75
43;70;75
39;70;75
41;70;75
43;71;75
43;67;75
42;69;75
30;64;74
43;65;74
36;63;85
46;77;85
36;59;73
43;68;75
43;69;75
41;64;74
41;66;75
42;70;75
42;69;75
44;69;75
40;70;75
40;67;75
40;65;72
40;70;76
42;70;75
44;68;75
40;67;75
35;65;82
48;66;82
