MIN;AVG;MAX
8;41;50
14;38;47
21;38;42
22;37;43
19;36;41
25;36;42
27;38;42
25;36;41
22;36;42
15;36;42
30;38;43
25;38;43
27;38;42
12;36;43
31;38;43
28;38;43
30;39;44
27;38;44
28;39;44
30;40;44
32;39;43
30;39;43
29;39;43
26;36;43
28;36;43
15;38;50
27;36;43
28;36;44
30;39;45
30;38;44
29;37;43
29;39;43
30;38;44
22;36;43
24;37;43
29;39;43
28;39;44
14;37;44
17;37;44
28;40;45
19;37;45
28;37;41
29;39;43
26;39;43
29;36;42
28;37;42
26;35;41
28;36;41
27;38;42
30;38;42
21;37;42
29;38;42
28;37;42
30;39;43
30;37;43
