MIN;AVG;MAX
10;63;74
19;61;72
29;63;76
35;63;75
42;65;75
42;64;73
36;62;74
39;65;74
39;64;72
44;59;67
31;59;74
42;60;71
29;50;61
32;53;63
33;49;64
31;54;65
31;54;64
34;53;60
32;53;63
36;58;65
24;55;66
35;54;63
33;56;64
31;56;64
12;53;66
34;54;63
36;58;65
42;66;72
22;64;74
39;63;74
35;61;74
36;56;62
9;51;64
33;58;70
35;55;67
37;57;65
35;56;66
33;57;65
35;54;60
36;55;66
34;57;67
29;58;67
37;57;65
21;56;66
24;55;67
32;57;66
31;60;69
31;57;66
23;56;71
32;60;73
31;56;73
40;59;71
38;58;70
37;60;70
33;57;71
37;57;71
30;60;70
38;61;71
41;63;71
28;58;69
