MIN;AVG;MAX
6;44;58
13;42;55
8;40;58
19;42;55
19;44;57
19;46;56
26;44;56
26;46;57
18;40;53
20;43;58
18;44;58
16;46;59
23;45;54
30;44;55
27;42;56
30;44;56
31;47;59
20;46;57
19;46;60
18;44;63
17;42;62
18;50;66
34;58;67
28;52;65
18;49;61
29;50;58
26;49;60
37;52;61
34;51;64
35;57;63
34;53;62
32;49;59
32;51;59
27;49;59
32;51;62
33;49;61
35;53;62
32;52;63
33;51;63
28;48;60
33;50;61
29;51;62
30;50;60
29;53;62
34;52;63
29;52;62
32;51;62
31;55;67
36;59;68
34;54;66
28;56;67
34;53;63
35;54;64
33;57;65
35;57;64
35;56;68
35;58;67
27;57;66
30;55;66
