MIN;AVG;MAX
9;53;66
36;58;65
37;58;68
30;55;69
30;55;69
10;50;63
37;55;66
36;57;66
37;58;66
27;53;66
30;55;63
33;53;63
28;53;65
28;52;64
37;59;70
35;58;68
35;59;75
11;57;73
36;59;73
40;61;78
35;58;76
39;60;69
39;60;71
38;61;71
38;61;70
38;61;70
38;60;72
28;60;70
29;59;69
35;59;68
31;59;69
38;59;69
37;60;74
38;60;71
28;61;72
40;61;71
39;61;72
38;60;69
38;60;69
36;60;68
26;59;69
18;57;71
35;59;70
30;58;71
38;58;69
37;58;70
40;56;69
33;51;67
32;56;65
33;56;66
35;54;66
32;56;70
32;59;71
40;60;71
31;56;72
35;59;73
32;57;71
24;57;72
27;58;73
35;60;72
16;56;72
33;61;74
30;62;76
37;59;76
36;60;74
36;60;76
