MIN;AVG;MAX
9;67;85
36;62;76
14;59;77
38;60;77
37;65;79
25;65;78
37;62;74
29;57;74
10;56;68
34;56;69
39;60;73
33;63;74
18;62;76
41;66;77
38;63;74
40;61;75
22;49;72
35;65;75
37;62;76
17;61;74
32;59;72
41;61;71
41;61;74
38;61;73
36;61;72
29;58;68
35;59;70
40;62;73
32;59;69
35;59;71
33;56;70
37;58;71
19;58;73
31;58;69
37;60;71
39;63;71
36;58;67
37;57;69
36;54;67
26;54;63
33;54;64
35;56;68
34;58;68
32;59;70
35;57;67
34;56;67
34;54;66
34;55;67
37;58;70
9;52;66
35;60;68
37;60;69
37;61;72
35;63;73
35;62;71
37;62;71
36;58;69
23;57;69
26;51;72
43;69;78
36;59;69
37;58;67
36;69;80
52;63;70
37;61;72
37;61;71
48;60;69
34;58;69
38;59;68
35;59;71
33;61;68
37;58;66
40;61;72
40;61;71
37;61;70
37;61;69
36;61;73
40;61;71
39;61;71
38;60;70
34;60;71
36;59;70
16;60;79
41;67;81
37;61;69
37;61;69
31;57;69
40;59;67
33;61;77
44;65;74
35;60;69
39;60;70
37;62;70
38;62;70
39;62;70
37;61;70
38;61;68
40;61;67
33;59;67
40;60;68
35;59;68
39;62;71
36;61;68
40;60;70
37;62;72
37;61;72
37;60;69
32;62;69
39;61;69
37;59;68
37;60;67
28;60;69
37;61;69
36;61;69
37;62;69
35;62;69
35;58;64
36;67;78
37;63;76
32;59;68
34;60;68
38;58;69
39;62;70
35;61;70
32;60;69
51;62;69
32;57;67
34;57;67
34;58;67
33;60;69
35;59;68
36;61;71
37;61;70
34;61;69
33;60;67
27;54;65
3;50;65
4;34;56
19;41;58
34;51;57
33;51;61
34;50;57
8;51;60
33;52;61
35;53;59
33;53;60
30;52;58
34;53;59
34;53;60
35;53;60
34;52;58
48;55;62
34;54;61
34;53;61
32;53;59
30;50;59
34;52;58
35;52;60
32;53;58
34;52;57
35;52;61
30;53;60
26;53;59
34;52;59
34;53;61
34;52;57
33;52;59
35;52;59
27;53;67
37;57;71
31;56;69
24;50;60
33;52;62
33;51;59
33;51;58
24;51;69
33;55;67
33;57;67
38;59;71
32;54;64
30;49;64
40;59;67
37;60;68
34;54;68
33;52;59
34;52;58
33;55;68
33;59;67
35;61;69
31;52;66
35;52;59
32;53;60
35;53;60
34;50;58
31;53;59
34;54;66
37;60;68
27;51;67
34;56;70
36;58;67
37;59;69
31;52;59
34;53;63
33;53;61
32;53;59
30;51;58
29;52;61
32;58;65
39;60;69
34;59;69
41;57;70
32;50;59
40;53;60
33;50;60
33;52;57
28;51;59
28;50;59
34;51;58
4;49;59
