MIN;AVG;MAX
8;63;76
35;63;78
16;59;75
35;62;73
39;59;70
26;65;75
38;62;73
33;59;72
40;61;73
38;64;73
37;65;73
37;64;73
40;65;73
34;63;72
25;54;68
37;57;66
29;58;70
9;58;67
29;60;71
31;59;70
37;65;74
39;62;72
14;60;73
16;59;70
21;57;72
38;63;75
39;66;75
31;64;77
41;63;73
38;59;68
38;59;69
28;58;70
36;56;66
33;59;72
37;64;73
35;65;73
37;62;73
37;65;75
38;64;74
37;65;73
40;65;73
38;60;70
38;62;73
35;65;73
41;63;74
19;58;70
37;60;70
39;63;70
31;53;68
3;43;65
20;46;55
31;49;54
28;47;56
24;47;56
33;48;55
30;47;57
37;51;59
34;49;59
23;48;57
32;48;56
29;45;57
32;49;56
26;52;58
9;44;57
40;58;72
30;56;70
31;53;60
34;53;59
34;52;60
34;53;59
28;49;64
38;59;67
27;50;66
36;59;69
37;60;68
28;51;60
35;52;60
35;53;61
33;52;60
30;52;60
33;52;58
28;51;59
32;50;58
