MIN;AVG;MAX
5;49;84
8;35;53
22;39;44
5;39;45
13;47;58
25;49;56
26;52;57
28;51;57
26;48;58
28;50;57
25;49;57
31;53;57
13;45;59
26;39;45
20;37;43
21;45;57
28;51;57
12;52;59
17;35;44
27;41;45
9;47;87
6;55;88
27;62;80
29;60;75
39;63;77
41;63;78
40;63;77
33;62;75
33;60;76
12;58;74
32;59;72
30;58;74
31;59;75
39;62;78
17;61;77
38;61;74
11;60;73
23;62;79
20;61;80
27;61;81
20;62;80
21;61;80
37;63;78
15;61;81
20;64;79
16;62;78
28;62;79
38;63;78
17;62;79
25;63;79
20;61;80
26;61;80
42;63;80
41;64;81
26;63;81
39;64;81
23;63;81
35;64;81
40;64;80
25;61;80
24;63;80
41;64;81
31;63;81
26;63;80
31;62;82
38;64;81
23;63;82
36;63;80
41;64;80
35;64;81
41;64;81
36;65;81
30;63;80
33;63;81
43;64;80
35;63;81
33;62;80
40;64;81
35;64;81
39;64;80
40;63;79
40;64;81
36;64;80
34;63;79
25;64;81
37;64;81
22;64;81
41;63;81
41;63;80
42;63;81
28;63;80
39;63;80
35;63;80
42;64;81
40;64;80
41;63;80
36;64;80
26;64;81
34;63;80
35;63;80
41;64;81
36;63;81
35;64;81
31;62;80
33;65;81
36;62;81
40;64;81
41;64;80
26;64;80
40;64;81
26;64;80
36;64;81
24;64;81
39;64;81
36;64;80
40;63;81
36;64;82
37;63;80
40;64;81
41;63;80
39;63;80
16;62;79
37;61;80
22;62;78
7;58;79
7;51;80
32;58;68
32;57;68
34;60;67
33;60;67
34;60;68
34;60;67
32;59;68
34;59;68
31;60;69
24;60;68
32;60;67
32;60;67
34;59;68
31;60;68
34;59;67
34;60;68
34;60;68
32;60;68
31;59;68
33;59;68
34;59;67
34;60;67
34;60;68
24;60;68
33;60;67
33;60;68
30;60;68
31;60;68
31;61;68
34;60;68
33;60;68
32;60;67
33;60;67
34;60;67
34;59;67
34;60;68
34;60;67
34;59;68
33;58;68
38;60;68
33;59;68
36;60;67
31;59;67
34;60;68
35;60;68
32;60;68
32;60;68
35;61;68
34;60;68
32;60;68
33;60;68
33;60;68
32;60;67
33;59;67
33;60;68
34;60;68
32;60;67
32;60;69
32;59;67
33;60;68
33;60;68
32;60;66
32;61;67
34;59;68
33;59;67
32;60;67
33;60;68
31;60;67
34;60;68
35;60;68
33;60;68
35;59;68
33;59;69
35;60;68
34;60;68
33;59;69
33;60;68
34;60;68
34;60;68
31;59;68
34;60;68
34;60;68
34;60;68
35;60;68
24;60;67
23;60;68
30;60;68
34;60;68
31;61;68
25;61;69
35;60;68
24;60;69
32;60;68
34;59;68
33;59;68
33;60;68
31;60;68
32;59;68
30;59;68
31;59;65
30;60;66
32;58;66
14;59;68
25;61;68
34;61;68
32;60;68
34;60;68
34;60;67
24;61;68
34;60;68
33;61;68
33;60;68
24;61;68
33;60;67
31;60;68
33;60;68
35;60;68
31;60;68
32;60;69
34;60;68
34;60;68
35;60;69
34;60;69
35;60;67
34;60;69
33;60;68
32;60;68
34;61;68
31;60;69
31;60;68
32;61;68
33;60;68
31;60;69
34;60;68
33;58;69
35;60;69
35;61;69
34;60;69
34;60;68
33;61;68
32;60;68
34;60;68
34;61;68
34;60;68
33;60;68
35;60;68
24;60;69
37;61;69
33;60;68
35;60;68
35;60;68
34;60;69
32;60;69
35;60;68
35;60;69
34;59;69
32;60;68
33;60;69
34;61;68
24;61;68
24;61;69
34;60;69
31;60;68
34;60;69
24;61;68
31;60;69
35;60;68
33;60;68
32;60;69
33;60;68
33;59;68
35;60;68
35;60;68
34;59;68
34;60;67
35;60;69
33;59;68
33;61;69
33;59;69
35;60;68
32;60;67
32;59;69
34;60;68
31;60;68
35;60;68
31;60;69
35;60;69
34;60;69
34;60;68
34;60;68
32;60;68
33;60;67
34;60;68
31;60;69
32;59;68
34;61;68
32;60;68
34;61;68
23;61;68
35;61;69
34;61;68
34;60;69
32;60;68
30;59;68
34;60;68
33;59;67
35;61;68
30;59;68
30;58;67
30;59;66
30;59;66
13;59;67
33;60;68
34;60;69
34;60;68
34;60;68
33;61;68
32;60;69
32;60;68
31;60;69
35;61;68
35;60;68
34;60;68
34;59;68
34;60;69
32;60;68
34;60;68
32;60;68
34;60;68
30;60;67
31;60;68
34;60;68
34;60;68
34;60;68
34;60;68
34;60;68
33;60;68
33;60;68
35;60;68
33;60;68
32;61;68
32;60;67
31;58;68
33;60;69
35;61;72
36;62;76
30;60;68
33;59;68
34;61;68
30;59;67
30;60;67
35;60;68
34;60;67
35;60;68
33;60;68
33;60;67
31;61;67
32;59;67
32;60;67
34;60;67
33;58;68
33;60;68
34;59;68
32;60;68
34;61;68
33;59;67
36;61;68
31;60;68
35;61;68
33;60;68
34;60;68
33;60;68
33;60;67
24;60;67
33;60;67
24;60;68
32;61;67
34;60;67
33;60;67
32;59;67
33;60;68
32;60;68
32;61;68
34;60;68
33;59;67
32;60;67
33;59;68
31;59;68
33;60;67
34;59;66
31;59;67
32;59;68
32;59;67
34;59;67
31;59;67
31;60;67
34;60;67
34;60;68
24;60;68
31;60;68
34;59;68
28;59;67
33;58;66
34;60;76
37;63;75
38;62;75
34;60;67
33;60;68
34;60;68
31;59;67
31;60;68
31;60;67
31;59;68
33;59;68
33;60;68
33;59;69
33;59;67
32;60;68
34;60;68
32;59;68
28;58;65
32;58;66
34;60;66
12;57;68
33;60;69
27;60;68
33;59;68
33;60;68
34;59;69
32;60;67
32;60;68
28;59;68
34;60;68
34;60;68
32;60;68
23;61;69
33;59;68
31;60;68
35;59;68
34;60;69
34;59;68
35;60;68
34;60;68
33;59;69
34;60;69
34;60;68
30;59;68
34;60;69
32;59;69
34;60;69
35;59;69
25;61;69
34;60;68
34;60;68
34;60;68
35;60;68
34;59;68
34;60;69
33;60;68
34;60;68
32;60;69
31;60;68
33;60;69
34;60;68
34;60;68
35;60;68
35;60;68
35;60;68
33;60;68
31;60;69
33;60;68
32;60;69
34;60;68
34;59;68
35;61;68
23;60;69
32;60;69
34;60;68
35;60;68
35;61;69
34;59;69
36;61;69
34;59;68
32;60;68
35;60;68
35;60;68
35;60;68
33;60;68
34;59;68
32;60;68
33;60;69
34;60;67
24;61;69
35;60;68
35;60;70
35;61;68
34;60;68
30;61;68
33;60;68
33;60;68
24;61;69
33;61;68
33;60;69
31;60;68
32;60;68
31;60;69
34;61;68
35;61;69
35;60;68
33;60;68
35;59;67
34;60;68
34;61;68
35;60;69
31;61;69
34;61;69
34;60;69
32;60;68
35;60;68
34;60;68
34;61;69
35;61;68
35;60;68
32;60;69
35;61;69
35;60;68
35;60;68
32;60;68
32;60;68
35;60;68
30;60;68
33;61;68
34;59;67
32;58;65
30;58;67
11;58;67
33;60;68
31;61;69
30;60;68
34;61;68
33;59;69
37;61;68
24;59;68
31;61;68
34;60;68
33;61;69
31;60;68
34;60;68
33;59;68
35;60;68
34;61;68
33;60;69
34;60;69
34;60;68
32;60;68
31;61;69
24;61;68
33;59;68
34;61;68
34;60;69
30;60;69
32;60;67
33;60;69
34;60;68
34;61;68
34;60;68
34;61;68
34;60;68
34;60;69
35;60;69
25;61;68
35;60;68
33;60;68
33;60;67
34;60;69
33;60;68
34;60;68
34;59;68
34;60;69
32;60;69
34;61;68
34;60;68
34;60;69
34;60;69
35;60;68
34;60;68
32;60;68
34;60;68
33;60;68
30;60;68
35;60;69
31;60;69
24;60;69
34;61;68
35;60;69
32;60;68
35;60;68
34;60;69
33;60;69
32;60;69
24;61;69
32;59;69
35;61;69
34;58;69
34;60;69
32;59;67
32;59;68
33;60;68
33;60;68
35;61;67
31;60;68
35;60;69
35;60;68
34;60;68
34;60;68
