MIN;AVG;MAX
7;56;74
36;61;87
42;61;88
13;61;113
10;60;94
46;62;116
12;61;143
8;61;110
8;61;80
13;61;101
10;60;101
42;61;90
45;61;80
47;61;86
52;61;83
51;61;84
44;61;101
45;61;104
44;61;97
52;61;82
53;61;81
55;61;82
41;62;97
49;61;81
51;61;80
49;62;95
3;58;87
51;61;81
46;61;83
52;61;99
48;61;100
46;61;84
51;61;90
48;61;93
46;61;100
45;62;102
47;61;82
46;61;84
7;61;97
51;61;82
3;60;81
35;62;102
8;61;104
43;62;100
3;62;100
47;63;110
45;62;105
45;61;94
44;62;104
42;64;114
41;63;98
27;63;103
47;61;85
28;60;95
51;61;81
46;61;83
51;61;81
50;61;101
54;61;81
43;62;105
42;62;97
