MIN;AVG;MAX
12;53;59
23;50;58
34;52;57
37;53;59
38;55;58
37;54;59
30;52;57
37;55;60
33;51;58
3;48;59
17;44;56
24;47;56
15;46;57
21;47;56
15;47;56
17;41;55
7;43;53
23;47;54
7;43;54
9;43;49
4;40;49
9;32;45
9;36;48
3;39;47
20;40;51
18;41;50
29;45;48
11;37;48
13;36;48
3;36;48
14;39;47
13;37;48
17;38;48
16;38;48
15;40;48
16;35;48
16;40;48
16;37;48
16;40;48
16;40;48
16;40;48
16;37;48
16;32;47
15;40;48
17;40;48
17;40;48
3;34;48
14;39;48
17;37;48
15;34;48
17;41;49
17;41;48
17;41;49
17;41;48
17;40;48
17;42;49
16;36;48
18;65;77
35;64;75
41;68;74
43;69;74
43;68;75
39;67;74
45;70;75
39;68;75
51;69;75
37;64;75
