MIN;AVG;MAX
10;60;72
33;62;75
37;59;74
32;62;77
39;63;77
37;62;76
28;60;81
39;63;84
39;62;74
34;61;75
20;59;72
9;57;68
39;60;79
40;62;81
42;63;81
33;62;79
27;61;81
36;59;73
34;61;74
41;63;78
39;63;77
42;62;74
32;62;75
38;63;77
31;59;76
40;62;76
39;62;78
40;63;77
41;63;78
38;61;77
37;63;76
30;62;75
39;63;85
32;64;85
40;62;76
39;61;75
39;62;76
42;63;82
43;64;84
37;65;85
44;63;86
38;61;84
41;64;86
37;58;79
29;61;86
42;64;86
39;62;75
36;62;76
37;59;74
39;62;75
36;60;76
38;64;85
34;63;75
30;59;79
41;63;83
39;63;78
34;59;77
40;62;84
42;63;86
40;63;76
39;62;75
39;62;77
34;57;74
32;60;83
43;63;84
