MIN;AVG;MAX
5;58;70
34;62;70
33;59;71
15;56;69
16;57;72
3;50;66
7;31;60
15;37;60
9;40;60
8;23;49
3;41;57
20;48;59
11;48;59
24;46;57
32;52;61
31;53;61
33;53;62
13;53;63
32;53;63
33;52;62
31;52;63
4;44;56
33;50;58
32;51;58
32;49;57
33;49;58
34;50;59
31;47;57
26;45;57
32;48;58
31;47;57
32;49;56
30;48;57
27;49;57
31;51;60
35;51;60
34;50;60
32;51;59
33;50;58
31;50;59
33;51;59
33;52;59
35;52;59
32;51;59
32;49;58
31;52;60
32;53;59
35;51;59
35;51;59
29;50;59
41;52;60
33;52;60
35;52;60
22;51;59
31;49;60
34;52;59
33;50;58
26;50;59
31;51;58
36;50;58
27;50;59
33;51;58
30;48;57
31;50;58
33;49;59
34;51;58
16;49;59
14;47;58
33;51;60
17;49;58
32;50;59
35;51;57
23;46;55
36;57;66
39;56;67
32;49;60
32;51;59
35;51;58
36;52;59
16;52;67
38;53;65
32;51;59
14;50;60
20;48;59
35;50;59
35;51;59
24;47;56
36;54;62
36;57;63
35;59;64
39;59;64
30;56;63
35;56;64
38;60;64
38;56;64
38;55;63
35;54;59
35;55;61
34;50;64
36;65;72
29;53;59
34;56;64
26;54;63
37;56;65
37;57;63
40;57;64
31;57;67
31;50;64
37;56;66
40;57;66
34;49;58
33;49;60
28;48;57
29;49;59
30;49;59
32;47;57
9;49;58
36;52;62
36;53;61
33;50;59
34;49;60
32;52;59
33;52;58
35;52;63
37;59;66
31;59;68
33;52;61
32;53;61
29;50;59
36;55;67
38;55;69
34;53;68
35;51;61
34;53;62
34;51;58
31;49;57
31;50;58
35;52;58
24;49;57
34;50;58
34;49;57
36;50;57
32;51;58
31;50;57
31;50;58
34;50;57
39;51;58
32;50;56
43;57;65
29;56;65
39;58;65
40;58;65
40;58;65
35;59;66
30;57;66
25;53;61
35;52;59
27;52;59
27;49;59
36;56;69
35;58;70
35;54;61
36;53;62
31;50;60
32;53;62
36;53;61
35;53;60
34;53;62
32;53;60
30;51;60
33;50;58
34;50;59
37;50;60
29;54;66
37;55;65
33;52;60
34;50;59
28;51;60
28;49;58
34;52;59
35;52;61
33;52;60
32;52;60
30;52;61
31;51;60
28;46;62
35;59;67
31;53;66
34;46;59
33;51;58
33;50;61
35;53;60
31;47;57
30;48;60
33;52;61
38;52;60
33;50;60
30;47;57
33;57;69
27;56;71
32;51;58
35;50;58
27;50;59
31;49;59
29;47;58
36;51;60
34;53;60
30;53;60
3;51;59
