MIN;AVG;MAX
9;61;76
36;64;76
21;62;73
34;64;75
39;64;73
42;62;68
36;62;71
36;61;72
27;63;73
28;60;74
30;61;69
26;56;65
25;53;66
25;56;67
31;60;74
43;63;74
34;64;74
26;61;71
23;58;70
38;60;67
29;54;63
30;56;63
23;53;63
33;56;65
32;54;63
21;52;63
35;57;64
20;52;63
22;55;64
38;56;63
34;57;65
34;57;65
19;55;65
35;52;65
26;60;73
31;60;71
42;60;68
24;63;73
34;63;70
40;63;72
43;61;75
36;66;79
53;70;78
39;71;81
42;70;81
54;71;79
42;72;82
44;64;71
22;60;71
31;57;71
32;55;66
40;62;71
43;61;70
46;62;68
40;60;68
35;58;69
28;59;69
45;62;69
47;63;69
43;60;68
46;59;65
49;70;81
50;64;79
46;62;68
38;60;69
30;56;68
18;52;66
34;57;67
41;58;68
36;57;69
22;56;68
39;58;69
19;53;66
8;49;62
17;49;62
39;53;60
15;55;63
27;51;61
27;50;62
25;50;62
32;54;63
23;52;62
26;53;62
32;57;62
34;55;64
35;57;64
38;56;63
40;55;63
35;55;64
39;53;64
41;58;65
40;58;65
40;55;63
40;57;64
40;56;63
29;54;65
35;57;65
39;54;63
8;48;65
31;55;66
24;54;64
21;50;65
27;53;64
21;52;64
26;51;64
26;53;64
27;57;66
33;57;64
31;57;64
34;52;64
34;56;64
37;56;63
35;58;64
39;58;64
28;57;64
31;58;63
38;56;64
43;58;64
38;52;62
38;54;63
24;55;62
34;57;64
25;55;72
42;63;71
44;63;70
34;59;72
43;61;71
39;59;72
36;57;64
40;57;65
37;56;63
28;52;61
32;55;62
36;55;62
43;61;70
38;63;71
41;63;70
39;62;70
42;59;69
