MIN;AVG;MAX
14;100;120
46;102;122
53;100;121
51;107;123
33;97;120
39;102;121
17;96;117
46;98;117
41;98;118
51;99;115
45;94;113
60;94;115
32;79;101
63;92;113
35;94;116
59;93;112
46;94;113
13;91;110
44;99;115
54;95;114
47;105;117
24;100;117
49;103;117
50;103;119
30;96;115
49;97;117
51;102;118
50;100;121
48;99;116
48;95;116
40;96;113
40;99;120
48;100;119
52;97;119
21;98;121
24;88;123
37;57;68
29;58;69
45;61;68
39;61;67
48;62;68
39;57;66
36;56;67
36;58;67
41;62;69
38;59;68
10;39;64
31;42;46
22;38;46
22;35;46
29;33;35
15;37;47
19;55;62
37;58;64
37;58;67
41;54;67
42;60;67
20;58;68
4;30;63
16;50;67
19;56;66
19;50;66
7;48;67
39;58;67
38;61;67
10;48;66
15;50;66
17;54;65
18;55;66
17;54;66
17;54;66
17;49;64
17;52;66
15;58;68
39;62;67
40;62;67
8;56;67
34;57;66
22;53;66
28;60;67
23;58;66
30;61;67
23;55;67
9;50;66
19;54;67
17;45;63
18;43;66
18;42;64
19;55;67
19;55;67
17;52;65
17;39;64
19;39;65
17;40;65
11;48;66
17;51;66
18;48;65
17;41;66
16;31;65
16;32;61
12;50;65
18;44;64
18;53;65
9;52;67
19;54;66
16;47;66
18;35;44
18;39;44
18;26;42
15;34;52
15;47;63
16;53;66
17;56;66
18;55;66
17;53;66
