MIN;AVG;MAX
13;64;74
40;64;77
21;65;75
41;65;74
44;65;76
43;66;76
47;65;75
47;63;75
40;64;74
20;62;76
41;60;67
40;59;66
32;48;61
32;47;61
33;56;65
39;55;65
7;46;61
34;48;59
10;48;60
15;45;57
16;50;60
12;50;59
15;49;60
15;47;60
16;48;60
18;52;60
34;53;59
35;53;60
35;53;61
15;52;60
14;49;59
36;51;58
15;52;60
15;43;60
14;42;59
15;50;61
14;47;59
12;50;59
15;49;58
15;52;59
15;43;59
3;44;59
16;51;61
14;50;60
18;52;60
15;41;55
15;50;59
15;47;59
39;54;59
13;41;59
14;37;58
13;51;61
13;47;58
17;51;59
10;50;60
12;48;59
13;43;59
15;40;59
3;40;59
13;50;60
27;51;60
14;42;58
15;32;58
13;50;58
12;44;58
15;48;60
12;48;59
15;47;58
39;53;60
39;54;59
9;50;60
17;53;60
33;50;60
35;51;59
12;48;59
19;50;60
35;50;59
36;54;59
