MIN;AVG;MAX
3;51;82
21;49;65
16;49;62
33;55;63
34;55;61
48;57;62
34;55;63
35;56;63
34;54;62
10;48;57
22;49;60
32;54;61
26;50;63
7;47;60
34;50;57
21;50;58
12;49;56
18;43;54
28;50;61
34;55;62
35;55;61
34;56;61
37;56;61
33;55;61
36;57;62
14;52;62
34;52;60
37;56;61
38;56;61
36;56;61
33;56;61
38;57;60
37;56;61
35;57;61
37;56;61
11;55;60
14;51;60
30;54;63
34;58;64
36;56;62
20;53;63
28;51;59
31;53;61
26;47;62
14;54;64
33;50;57
14;48;59
13;50;61
34;49;58
33;51;58
33;50;57
35;55;67
35;58;69
37;61;70
36;59;68
36;61;68
30;57;69
35;59;68
33;55;66
27;50;61
27;48;62
33;47;65
35;53;67
16;53;64
33;53;60
18;55;63
35;57;65
34;58;65
34;57;64
