MIN;AVG;MAX
4;51;85
10;55;75
7;58;73
12;58;72
37;62;74
39;63;74
38;60;71
34;60;71
37;58;69
12;56;64
34;58;71
37;62;72
39;59;72
13;59;73
36;59;71
14;59;73
22;58;72
29;59;75
29;61;73
11;56;68
30;59;68
34;59;67
31;58;70
37;60;71
37;60;70
36;61;71
28;59;70
7;59;71
24;53;71
31;44;49
24;41;48
23;42;48
27;42;48
28;40;47
32;43;47
5;46;70
38;61;68
37;57;67
5;52;68
20;45;64
19;51;64
3;55;65
18;37;48
32;47;52
32;46;50
28;54;73
35;59;72
36;58;63
34;59;64
36;55;63
36;58;64
36;58;65
35;59;64
37;59;65
36;59;64
34;58;64
37;58;64
35;55;63
34;56;64
35;54;62
31;54;64
37;55;62
36;55;63
36;55;62
30;61;73
35;59;73
34;57;64
35;56;64
35;58;64
35;59;64
35;58;64
38;58;65
36;56;64
37;54;64
6;52;60
33;51;61
30;54;72
37;61;73
36;59;64
26;59;64
33;58;65
34;58;64
35;58;64
33;53;64
36;57;64
36;59;65
37;59;65
34;58;65
35;59;64
36;58;65
38;58;63
36;57;64
