MIN;AVG;MAX
3;47;74
9;44;63
13;48;60
31;52;64
31;56;65
32;56;66
28;57;66
23;53;66
33;54;64
32;55;65
34;56;65
31;56;65
29;57;65
31;56;63
27;55;64
33;57;64
30;56;65
31;57;65
8;56;65
15;52;61
29;54;65
31;58;66
28;54;65
32;50;65
30;52;67
28;47;68
24;53;67
29;49;68
12;53;68
31;51;66
29;56;68
24;54;70
32;56;68
33;59;71
32;58;69
24;48;64
3;51;68
4;52;79
21;41;61
26;44;60
29;52;65
30;56;65
32;56;66
29;57;67
32;56;67
23;57;66
32;58;66
31;57;66
35;56;65
30;56;64
31;57;66
30;57;65
32;56;65
30;57;66
32;56;65
32;58;67
29;52;65
23;53;63
30;53;62
26;55;65
33;56;65
28;57;65
29;52;63
23;54;66
29;50;61
29;56;67
16;54;65
33;55;63
23;55;66
30;55;66
30;57;66
29;57;68
33;57;67
32;57;65
33;58;65
30;55;66
31;58;67
31;53;64
29;55;66
14;49;59
18;43;61
26;50;61
26;53;65
14;55;67
29;53;68
