MIN;AVG;MAX
4;45;71
18;52;69
33;59;71
32;60;73
27;61;72
35;59;73
36;60;73
35;60;74
27;57;72
22;55;68
33;58;72
16;60;71
36;59;69
35;59;68
23;52;69
27;56;66
8;53;64
22;50;59
29;45;63
23;45;66
25;48;64
18;56;68
34;57;68
24;53;69
33;55;66
30;55;66
33;60;69
35;59;69
35;59;67
38;59;68
36;60;68
35;58;67
30;53;66
33;57;68
34;59;69
36;60;67
35;59;69
34;56;68
32;55;69
32;54;68
21;57;68
17;47;60
19;45;60
31;50;61
33;54;62
31;53;60
7;51;77
16;42;55
35;47;60
36;54;65
35;57;66
38;56;64
36;55;61
33;54;62
30;52;61
22;49;58
26;41;55
22;45;57
28;46;61
27;47;62
21;52;60
31;55;62
30;54;62
33;54;64
32;56;64
35;56;66
35;56;64
35;57;64
34;53;63
33;53;64
25;49;63
8;43;63
35;57;69
38;59;68
16;48;67
7;42;57
14;49;61
17;48;61
20;46;62
21;54;62
20;51;61
24;52;58
18;50;61
17;20;21
16;40;57
20;43;61
25;52;60
21;50;59
25;51;61
27;54;61
22;51;62
19;53;61
20;51;62
24;52;61
20;46;60
17;48;60
24;49;62
36;56;61
15;40;62
13;48;61
11;40;59
13;46;57
30;50;57
30;47;57
16;45;58
34;51;60
15;51;61
33;54;63
30;45;60
19;52;62
33;53;61
32;55;61
16;48;61
26;48;61
30;46;57
32;47;58
23;48;61
19;51;60
36;51;60
25;51;61
33;51;59
34;52;59
33;51;59
32;53;60
46;54;60
33;52;59
31;55;60
32;52;60
33;50;59
22;49;60
23;49;61
24;53;61
34;53;59
28;52;63
22;54;67
3;44;64
6;46;71
6;54;79
27;53;63
35;57;64
36;58;65
36;57;64
34;53;63
32;55;63
37;58;65
35;58;64
34;58;65
34;57;65
36;55;63
21;52;60
29;49;61
30;53;61
24;48;60
22;48;60
30;51;61
31;52;63
18;48;64
31;50;57
27;47;57
24;44;52
7;51;70
21;50;66
22;53;65
31;56;67
30;55;61
