MIN;AVG;MAX
4;34;50
10;32;42
12;37;44
25;38;45
18;37;45
26;38;43
24;36;44
23;35;43
25;37;43
22;38;43
22;37;42
23;37;44
25;38;44
20;38;44
26;39;43
26;38;44
21;35;41
25;36;40
27;37;43
11;35;64
33;58;69
34;62;71
32;64;71
32;59;71
33;62;71
35;64;72
30;61;70
17;57;70
32;56;64
28;54;64
34;58;70
34;59;66
32;56;66
9;58;69
32;57;71
26;60;70
37;64;72
13;60;71
33;62;76
35;66;76
33;61;74
35;61;76
18;60;68
19;52;69
26;49;67
23;47;66
24;52;68
32;55;69
36;66;82
8;66;84
34;64;75
19;58;75
34;63;76
27;59;68
33;59;69
27;61;71
29;59;70
32;60;70
