MIN;AVG;MAX
4;18;50
10;28;39
16;27;37
14;25;38
16;32;39
12;32;37
16;31;38
25;36;40
16;33;39
9;31;40
23;34;40
26;37;40
25;37;40
16;30;40
15;17;18
13;16;18
3;12;18
18;40;57
28;51;61
28;50;61
30;51;64
30;55;64
31;52;64
20;54;65
16;19;22
15;18;22
15;19;22
16;43;65
29;52;65
21;47;65
31;52;68
30;56;69
30;53;68
27;54;69
15;36;69
11;17;20
15;18;23
16;19;23
16;20;23
16;20;23
17;29;74
16;48;74
16;20;23
17;47;75
16;38;75
15;20;23
18;51;75
15;21;23
16;46;75
19;36;70
20;55;77
16;34;72
20;48;75
16;20;23
16;53;75
17;20;23
16;31;66
16;48;74
16;20;23
16;49;73
10;27;67
16;28;74
22;56;75
27;57;74
26;55;68
30;57;69
31;54;68
29;54;68
29;54;68
