MIN;AVG;MAX
9;62;70
38;60;70
41;60;70
17;62;68
41;60;68
21;59;66
39;58;65
51;60;67
37;58;66
44;56;65
40;59;65
41;58;65
39;55;65
22;58;68
32;52;64
39;56;66
3;51;68
7;49;65
41;60;67
43;60;67
34;58;67
36;59;67
35;59;68
38;55;61
29;53;59
41;59;67
38;57;67
38;54;60
20;48;59
22;47;57
36;51;59
35;52;59
20;51;59
33;50;60
19;52;62
38;57;65
39;59;66
41;58;66
40;60;67
42;61;68
38;58;67
36;57;66
38;58;68
12;50;65
25;54;60
34;55;60
36;55;60
33;53;60
19;47;60
38;54;60
21;49;60
12;44;60
17;37;59
18;49;60
17;50;60
26;53;59
35;55;59
21;50;60
38;53;59
18;50;59
19;51;60
18;48;60
46;55;60
17;51;59
22;51;59
15;40;58
14;31;58
16;32;58
17;48;60
19;49;59
3;51;60
14;51;59
21;52;60
15;49;59
15;22;45
19;44;59
14;22;50
15;40;60
15;38;60
6;48;61
36;53;61
37;53;60
12;49;60
14;47;59
30;54;61
33;52;59
19;52;60
8;49;59
20;42;57
14;40;58
19;52;60
18;43;59
20;49;58
37;52;59
35;50;59
36;53;60
