MIN;AVG;MAX
4;52;86
17;53;70
22;58;73
6;46;69
38;53;59
6;46;60
23;60;71
7;48;68
37;52;58
9;51;58
7;49;64
35;59;70
9;61;86
40;64;88
37;64;90
8;54;84
31;63;82
32;63;83
8;58;83
8;58;84
32;62;81
33;63;82
42;63;80
44;63;83
34;64;84
46;63;83
45;63;82
38;63;84
31;63;82
39;62;82
44;63;81
32;63;83
8;57;86
8;61;87
20;61;84
41;62;81
8;58;83
44;64;85
8;55;88
43;62;80
43;63;80
41;62;82
32;64;83
45;64;83
42;64;83
29;63;81
17;62;82
34;64;83
32;63;83
43;63;80
8;54;83
32;64;87
8;55;83
31;63;81
23;61;80
8;61;83
6;52;84
44;62;80
42;63;81
7;60;86
6;57;85
22;62;80
7;58;84
7;56;83
21;62;81
33;63;82
33;61;78
35;59;82
27;63;87
30;61;88
32;62;85
33;62;85
30;64;87
32;62;85
30;62;82
40;59;85
29;62;87
29;59;85
22;61;83
8;58;89
30;59;86
