MIN;AVG;MAX
7;59;70
16;55;72
34;60;69
39;62;77
27;68;79
38;64;77
30;64;74
11;60;74
39;62;76
42;69;80
41;69;78
17;69;82
40;70;80
61;71;79
39;70;81
45;73;80
46;71;81
42;70;80
19;63;77
41;67;80
40;66;77
42;72;79
41;69;79
41;68;77
42;65;77
30;63;75
40;62;69
35;64;76
44;68;76
40;67;76
31;65;74
39;65;74
21;60;74
38;66;75
43;63;75
38;62;74
37;64;72
33;59;71
39;61;69
39;59;66
42;60;72
35;59;72
36;60;68
35;61;72
41;63;71
43;65;73
42;65;72
42;66;72
39;63;73
38;63;71
41;65;72
39;68;76
36;63;72
41;65;74
36;61;73
19;60;69
37;64;80
37;63;80
36;67;78
43;72;81
43;69;78
44;66;80
31;63;79
36;57;77
36;62;73
38;64;73
40;65;75
22;60;73
21;60;75
37;59;78
35;60;74
38;63;72
37;61;74
31;59;69
37;59;70
28;55;67
35;57;69
40;64;73
42;65;73
38;62;73
36;60;72
26;57;71
37;57;69
46;60;69
32;54;64
35;56;65
29;53;67
29;53;63
38;59;66
35;59;66
36;57;69
35;59;66
31;57;67
40;57;67
35;59;67
8;51;65
38;56;69
39;67;74
43;68;74
44;68;73
40;68;75
41;67;74
36;66;74
39;66;73
43;67;80
34;65;79
41;61;70
37;60;71
39;61;71
35;61;70
36;59;69
38;61;69
29;61;68
36;60;67
18;56;66
20;53;64
37;56;67
38;62;71
37;61;69
40;61;69
36;60;70
37;56;64
28;56;67
37;65;80
46;66;79
38;60;68
37;60;71
35;60;69
36;60;67
35;60;70
38;60;68
35;59;68
38;58;69
41;60;69
37;62;70
39;60;69
39;62;69
37;62;69
37;61;69
38;60;67
37;60;70
40;59;68
35;60;68
46;59;68
36;60;69
35;60;69
39;62;71
39;61;70
35;57;69
36;61;71
40;61;70
37;60;68
37;60;68
38;61;68
37;61;67
17;56;68
27;67;78
31;60;70
37;60;70
39;59;70
36;57;69
31;62;70
40;60;69
38;60;69
39;61;68
34;60;70
34;61;68
38;60;69
35;61;70
36;60;71
35;61;68
31;57;69
42;69;78
37;62;77
39;61;68
32;60;69
27;58;70
34;62;70
37;61;70
36;60;70
36;58;66
35;60;67
35;59;69
9;58;67
38;59;70
39;60;69
32;61;71
38;61;70
39;62;69
33;62;69
36;61;70
38;60;66
38;57;68
38;60;69
37;60;70
40;61;69
39;61;69
38;61;70
38;61;69
39;62;70
36;59;68
36;60;68
30;60;77
40;70;80
36;61;69
34;62;67
37;61;70
39;62;71
34;62;71
37;60;68
37;61;69
33;60;69
37;61;68
35;61;69
35;60;69
36;61;70
40;60;71
38;62;70
36;62;70
37;61;71
39;62;69
34;61;69
38;59;67
39;61;69
39;61;69
39;61;69
36;61;70
37;62;70
37;61;70
39;61;71
37;61;70
39;59;68
38;60;69
40;60;69
37;61;68
37;61;70
38;61;70
36;61;70
39;61;71
38;60;69
35;61;70
35;62;69
38;61;68
37;60;69
36;61;69
41;61;70
40;62;69
38;62;70
38;62;70
33;59;69
32;61;69
38;60;70
40;61;69
37;60;70
39;62;68
38;61;67
35;61;69
39;60;71
35;56;79
42;69;80
38;59;69
34;62;69
32;60;69
40;62;69
40;60;68
38;61;67
37;61;70
36;60;68
26;61;70
35;60;68
32;61;68
26;60;78
44;69;78
34;59;70
37;61;69
38;61;71
35;60;70
38;60;68
39;61;70
37;60;70
39;61;70
35;61;69
38;61;68
39;61;68
35;61;68
36;62;71
41;62;70
39;62;71
35;59;70
38;63;70
37;61;69
38;62;70
39;60;69
35;62;70
37;61;66
40;62;69
39;63;70
38;63;70
34;60;71
37;61;69
35;59;68
36;60;67
8;58;68
39;62;68
30;61;68
38;62;71
33;63;70
37;62;70
38;60;70
32;60;70
36;60;69
36;60;68
38;58;66
33;60;76
44;69;79
40;64;76
41;60;70
38;62;70
38;60;69
36;60;67
39;60;68
37;60;68
24;50;65
40;68;82
40;68;80
41;63;71
38;61;68
39;60;68
29;56;74
42;67;77
38;63;76
39;65;77
42;67;76
34;65;76
40;58;71
37;64;77
36;60;70
36;59;79
45;68;78
33;62;78
27;57;68
33;62;77
43;69;79
38;60;76
36;61;70
34;61;70
38;61;69
37;62;70
38;64;71
39;61;70
37;61;68
37;61;68
38;60;68
41;62;70
39;62;71
36;60;70
36;61;70
40;62;68
39;63;72
37;63;73
38;59;69
38;59;68
36;62;69
38;59;69
38;60;69
36;61;69
39;63;71
39;63;72
38;62;71
36;61;69
38;60;68
37;61;70
38;60;69
36;59;67
52;62;70
37;61;69
25;59;70
37;60;70
38;62;70
40;60;69
40;59;68
38;59;68
36;60;69
38;60;67
37;60;68
34;62;70
31;56;69
40;63;70
39;63;70
38;61;69
39;62;70
36;61;69
40;62;70
40;61;70
39;61;70
38;62;70
41;61;70
37;61;70
36;63;71
35;61;72
38;59;68
39;58;67
33;60;68
38;61;69
38;61;68
37;62;70
40;62;70
