MIN;AVG;MAX
9;44;50
36;46;51
34;46;50
25;43;50
32;46;50
29;43;48
33;45;49
32;44;49
30;43;49
31;44;50
32;45;49
29;44;51
32;44;49
13;42;49
27;43;49
34;45;51
32;46;50
33;46;50
36;45;50
33;45;49
30;44;50
34;45;50
33;46;50
34;45;50
29;43;49
31;45;50
18;42;49
17;43;48
34;47;51
37;49;52
32;44;51
18;45;51
37;49;52
23;44;52
32;48;52
37;49;52
36;49;52
31;49;52
36;49;51
35;49;51
37;48;51
37;48;52
37;49;51
33;48;51
36;47;51
36;49;51
34;49;51
36;48;52
42;50;51
36;49;51
36;49;52
35;48;51
36;49;51
36;49;51
37;49;51
35;49;51
33;49;51
37;49;52
37;49;52
34;48;51
35;48;52
37;49;52
36;49;51
35;49;52
34;49;52
37;49;52
35;48;51
34;49;51
32;48;51
36;49;51
36;49;51
36;48;51
37;49;51
36;48;51
33;47;51
36;49;51
33;49;51
37;49;51
34;49;52
34;46;50
32;44;49
17;46;51
34;49;51
35;49;51
35;46;49
35;48;52
37;49;53
36;49;52
18;46;52
33;45;53
33;45;55
