MIN;AVG;MAX
8;51;61
31;55;64
36;51;63
8;50;64
40;54;64
35;55;66
36;58;66
37;54;64
24;54;65
32;53;61
30;49;60
34;50;63
37;57;64
24;54;64
31;49;63
36;55;63
35;54;67
36;54;66
40;52;66
24;49;65
40;55;66
36;52;65
3;49;63
13;42;57
38;51;61
19;48;59
31;49;58
35;51;58
35;49;58
22;49;57
34;50;59
36;51;59
36;51;59
30;49;57
32;50;58
33;50;58
30;50;59
34;49;57
36;51;59
38;51;58
37;51;60
35;51;59
32;52;59
34;51;59
36;51;59
36;51;59
34;50;60
36;51;59
38;51;59
33;51;59
33;50;59
35;50;58
37;49;59
34;49;58
33;50;58
36;51;58
38;51;59
39;52;59
36;51;59
38;52;59
36;50;58
37;51;59
37;51;58
36;51;59
37;53;67
36;51;60
19;50;64
25;51;68
13;41;63
9;34;57
25;56;67
18;52;66
35;50;59
29;51;59
27;54;66
30;55;67
34;49;57
36;53;66
21;48;59
37;49;58
31;50;58
