MIN;AVG;MAX
3;50;87
15;55;70
21;59;70
27;58;70
21;61;72
14;60;72
18;50;70
38;63;80
35;61;69
13;57;69
10;55;66
31;60;70
37;61;70
37;61;71
35;61;72
10;59;71
36;59;68
3;55;68
13;49;62
35;58;69
34;54;69
24;59;71
32;61;69
21;60;70
34;60;71
37;60;71
34;61;72
36;60;72
34;60;70
11;57;66
24;55;68
35;57;69
35;57;71
12;56;70
8;56;88
6;53;85
18;59;70
23;54;71
34;55;70
37;59;77
36;61;79
36;61;71
36;61;70
28;55;68
24;57;67
36;59;67
33;60;69
35;60;69
34;60;71
32;55;65
35;59;66
37;59;69
37;61;71
37;61;71
36;61;71
30;56;71
33;58;67
24;57;67
31;51;68
24;59;70
34;54;68
