MIN;AVG;MAX
7;63;75
35;64;78
33;67;75
16;63;75
38;62;74
33;64;76
34;61;71
39;60;71
40;61;70
41;63;72
38;64;72
11;59;73
36;59;71
40;67;74
26;62;73
27;53;68
35;58;70
39;63;72
32;55;63
34;58;64
24;55;64
33;57;64
36;54;64
31;54;64
31;52;61
30;52;61
29;51;63
24;56;62
34;56;63
33;56;63
31;53;63
32;56;63
34;55;62
35;56;64
34;56;62
34;57;63
33;56;62
32;54;64
29;53;64
35;56;63
34;56;64
31;57;64
35;56;65
32;56;63
34;55;63
32;54;62
33;55;61
31;55;63
28;51;61
37;64;72
36;57;64
36;57;63
34;55;65
34;54;63
31;51;62
27;58;71
37;64;73
34;55;70
34;56;65
33;56;64
31;56;64
32;54;63
31;56;64
33;53;63
35;53;62
26;52;62
36;60;69
32;62;71
31;54;63
34;56;64
32;56;64
34;57;64
36;56;64
36;56;64
34;56;64
32;56;64
37;55;63
31;56;63
33;56;64
34;55;63
35;55;61
36;60;72
31;61;72
32;57;63
28;54;63
28;52;64
31;53;66
37;59;71
37;64;72
34;56;64
35;56;63
31;56;62
32;56;63
34;56;65
35;55;62
31;56;63
35;56;63
33;55;62
37;61;70
38;61;71
34;57;65
32;57;63
35;58;65
33;55;64
32;54;63
35;56;62
33;56;64
32;56;63
32;57;63
33;57;64
35;55;64
32;54;62
23;53;63
