MIN;AVG;MAX
9;61;71
17;62;78
39;69;81
45;62;72
45;66;74
22;63;74
40;54;63
42;59;66
50;63;72
31;60;72
40;62;70
40;65;74
37;64;73
37;67;73
46;65;73
36;65;73
46;63;72
9;63;74
32;64;74
15;60;71
42;64;71
43;67;74
48;68;74
17;67;74
44;65;73
41;62;75
17;59;75
39;52;58
38;53;59
40;54;59
35;52;59
35;52;59
23;60;73
45;67;74
46;69;74
42;68;74
45;68;74
45;64;74
41;62;73
43;63;72
44;64;73
43;66;74
43;67;74
37;62;72
42;63;72
43;64;73
19;61;71
37;65;74
44;66;75
41;68;75
20;66;75
37;65;75
23;62;74
43;64;70
41;65;70
40;65;70
46;63;70
43;62;70
42;62;70
44;62;70
31;59;68
44;61;69
41;61;69
38;60;69
53;61;69
39;61;69
43;60;69
45;62;69
35;64;70
31;50;70
13;37;69
21;42;52
29;46;55
29;34;37
27;37;52
31;46;55
23;53;73
45;66;74
37;65;72
46;67;72
47;68;72
47;67;73
43;67;72
13;67;72
16;52;68
3;61;72
47;68;72
43;67;72
44;68;73
45;67;73
47;67;73
43;68;73
43;67;74
38;61;72
42;64;73
31;57;72
41;61;70
24;60;73
39;62;71
34;66;75
46;69;75
45;69;75
25;64;74
38;67;76
23;59;72
34;62;69
43;63;71
47;64;71
43;62;71
39;60;68
42;59;67
43;61;69
38;61;69
42;62;68
44;64;70
33;49;71
31;39;44
31;41;44
21;37;42
25;56;71
36;60;71
15;54;71
34;63;78
46;72;81
39;65;71
41;66;71
41;65;71
39;64;71
43;65;69
38;59;71
56;64;70
30;58;75
38;63;79
