MIN;AVG;MAX
4;52;88
21;57;80
34;62;79
34;63;81
33;64;80
41;63;80
32;63;81
41;64;81
43;63;80
34;64;81
33;64;80
41;63;80
37;62;80
34;62;80
43;64;80
41;64;82
42;64;82
31;64;80
36;63;81
19;62;79
38;62;78
43;64;79
41;63;79
40;62;76
38;62;76
31;61;75
37;62;76
9;59;72
29;60;72
22;55;73
35;56;73
26;62;76
16;60;75
38;62;76
16;60;80
39;61;78
27;63;77
35;62;77
34;63;79
34;62;79
39;62;78
6;60;89
26;59;79
30;61;78
8;60;83
7;54;82
34;59;73
27;57;73
39;62;74
31;63;73
38;61;70
37;61;70
37;57;68
25;57;69
31;55;68
27;56;69
34;51;70
22;60;72
30;60;71
37;61;69
19;58;73
37;59;71
