MIN;AVG;MAX
10;73;93
39;82;101
5;71;97
46;69;78
42;71;81
26;71;80
44;65;75
38;68;80
37;67;77
46;69;79
45;68;79
43;67;77
35;65;76
41;62;72
38;65;80
44;69;79
45;67;77
46;74;80
36;74;80
43;74;79
37;75;79
46;73;81
46;70;79
17;67;79
32;68;77
36;70;80
43;70;78
25;66;78
6;64;77
28;67;80
42;70;77
41;67;78
46;71;79
40;64;76
42;66;77
42;65;78
32;65;74
46;68;77
40;68;79
44;69;76
35;69;79
45;69;77
44;66;75
28;64;78
45;68;78
40;68;79
42;67;75
45;68;77
46;68;77
45;69;78
29;68;78
6;64;76
46;68;74
45;67;74
48;66;73
32;60;69
42;57;66
36;61;69
43;60;65
33;63;72
37;62;72
35;64;72
41;64;73
37;62;71
43;62;72
34;60;69
41;64;72
31;61;70
33;62;70
41;61;68
46;66;73
46;65;74
38;60;74
44;66;79
39;62;73
29;63;71
35;60;69
44;64;73
45;69;75
47;69;74
38;63;74
44;64;72
