MIN;AVG;MAX
10;72;80
42;72;82
45;74;82
44;76;83
45;73;82
48;76;83
43;76;83
60;76;83
40;76;83
65;78;84
17;63;77
38;67;80
43;75;81
27;72;81
43;70;77
45;71;78
44;71;78
43;73;79
46;74;80
35;63;79
38;64;79
10;62;76
42;65;77
43;69;77
43;72;78
18;68;81
41;71;83
34;70;81
45;69;80
43;71;80
40;69;80
43;67;79
36;68;78
41;66;78
39;66;79
43;67;80
36;69;80
40;67;79
45;71;82
28;64;76
41;66;81
35;66;80
43;70;81
23;55;77
33;63;74
33;61;75
31;63;77
27;60;72
35;64;77
38;70;77
42;70;77
19;64;76
39;66;77
38;65;80
38;65;78
39;65;78
46;66;78
33;69;80
45;66;77
40;66;78
38;67;78
39;66;79
33;67;79
44;66;77
38;67;78
39;68;81
38;70;80
44;70;81
40;70;80
43;68;79
45;71;79
41;71;79
41;67;77
43;65;75
42;64;75
37;65;77
43;69;80
35;70;80
38;70;80
41;70;80
41;70;80
37;66;78
37;62;78
