MIN;AVG;MAX
6;51;84
15;55;66
15;53;67
22;55;68
38;61;73
36;59;71
39;60;70
25;58;71
28;61;71
37;61;71
38;62;71
36;61;71
37;61;70
39;60;69
36;60;70
35;61;70
37;60;70
32;59;71
7;56;67
28;57;68
37;61;69
38;61;69
15;55;69
38;60;68
36;61;72
34;60;71
38;60;73
30;62;73
13;60;88
26;57;71
34;60;72
37;59;71
35;59;71
35;61;75
41;62;76
35;61;76
29;62;76
32;63;75
40;62;77
30;63;77
38;61;74
37;61;76
40;62;76
39;63;75
32;63;77
37;62;76
31;62;75
18;59;75
37;60;72
31;61;75
36;61;74
36;61;72
37;60;74
36;61;73
36;61;73
35;60;68
37;61;73
38;61;75
22;60;74
37;60;69
32;57;72
37;61;72
38;61;73
15;58;71
