MIN;AVG;MAX
3;48;71
14;47;66
23;58;68
23;55;66
15;56;68
30;53;64
31;55;66
32;58;68
34;58;66
31;54;65
9;49;64
29;49;61
29;54;64
33;57;66
32;58;66
13;49;64
30;55;64
14;52;66
28;50;62
17;52;64
32;53;62
32;55;63
35;54;62
33;54;62
30;53;62
33;52;61
25;49;57
30;52;61
30;56;63
35;55;63
22;54;63
32;51;61
27;50;60
15;51;62
26;47;62
31;53;65
31;55;65
33;55;66
34;53;62
31;54;63
31;51;61
29;53;62
27;47;59
28;46;62
30;53;62
33;56;62
22;49;63
33;53;62
28;53;65
4;50;66
18;47;60
19;39;59
24;40;60
19;41;59
29;48;65
32;53;65
28;52;65
29;42;60
26;41;59
31;50;65
33;59;73
5;52;74
31;51;60
31;51;60
33;52;58
32;51;59
29;47;54
31;51;59
30;50;60
26;48;57
26;44;53
24;44;56
33;52;57
29;52;58
20;46;57
28;49;58
24;44;58
25;47;59
27;50;63
30;52;63
27;46;60
25;41;60
23;38;59
25;43;62
31;45;63
30;52;69
35;59;74
13;53;75
31;52;60
31;52;60
32;51;60
31;51;59
29;51;58
29;53;60
30;52;60
33;52;59
27;48;59
31;50;58
30;50;58
29;49;58
32;51;57
31;47;55
29;46;56
19;49;57
29;50;60
26;53;62
21;53;61
30;55;62
33;56;64
31;55;63
34;55;63
35;57;63
32;56;63
34;57;64
33;58;64
31;58;64
32;58;62
31;57;63
25;52;61
30;54;61
15;54;61
35;56;62
24;53;62
33;56;62
35;56;63
35;57;64
35;55;63
34;58;64
33;57;64
28;53;63
34;56;64
32;53;60
28;54;64
34;59;65
35;59;66
33;56;66
35;59;67
34;59;67
35;58;66
35;59;67
36;59;66
33;59;66
35;57;66
35;59;74
38;61;75
36;60;67
24;60;67
36;59;67
36;57;67
36;59;67
35;58;66
37;58;66
23;55;65
36;57;64
33;56;66
27;55;75
33;57;74
28;50;70
34;48;68
34;55;73
35;60;72
35;60;71
26;50;66
26;41;66
32;46;64
34;57;72
33;60;74
10;54;74
34;53;61
31;54;63
35;58;64
32;57;64
35;58;63
31;57;65
25;55;65
33;52;60
32;56;64
34;59;64
26;55;64
30;55;64
30;56;65
34;58;66
34;55;66
25;54;62
27;50;55
25;46;58
29;50;61
33;55;61
24;50;60
24;55;62
32;54;62
32;54;62
34;55;65
28;54;66
23;49;61
27;44;59
28;52;61
31;58;66
24;54;65
22;52;64
24;50;67
22;54;67
33;53;67
30;55;66
33;59;69
37;59;69
30;57;73
36;60;72
27;60;72
35;61;72
34;60;73
27;61;73
36;61;72
38;61;73
27;60;72
27;62;73
38;60;73
36;62;75
36;61;73
27;61;73
36;61;72
35;60;73
36;61;73
37;61;73
35;60;74
33;61;75
35;62;73
34;61;72
37;61;73
30;60;74
36;61;71
19;57;69
33;57;65
31;54;66
19;52;65
36;58;70
26;58;73
30;61;74
9;50;74
34;61;78
24;62;84
26;61;84
28;61;74
24;60;74
31;59;74
37;59;74
26;52;74
20;45;74
10;52;73
30;56;74
10;59;86
3;53;90
28;56;74
37;58;72
34;59;70
37;58;72
38;62;74
28;62;74
37;61;75
35;60;73
22;57;71
34;59;73
27;57;70
32;55;68
33;56;67
33;58;68
29;59;72
24;58;70
