MIN;AVG;MAX
12;63;79
8;64;79
52;74;85
60;74;85
52;70;74
47;69;76
27;65;74
48;65;74
13;62;73
50;65;75
48;66;76
24;64;76
16;66;76
34;65;75
49;65;77
54;72;78
15;65;77
46;66;75
43;68;75
49;71;74
48;67;75
47;63;73
48;65;75
26;62;71
44;60;70
38;62;73
51;67;74
51;71;74
39;65;72
45;65;73
46;66;75
49;66;75
21;69;77
54;69;77
55;70;78
42;65;73
42;66;73
47;62;71
47;62;73
48;63;73
28;61;70
37;62;73
40;62;71
40;65;74
37;68;74
41;67;73
45;66;74
49;68;76
52;72;78
51;68;77
25;69;77
50;67;76
51;71;76
55;71;76
52;68;75
53;69;76
52;66;76
43;71;76
54;72;76
51;71;76
50;69;76
53;71;76
46;68;76
11;59;76
13;66;85
57;73;83
51;71;76
64;71;76
14;67;74
22;66;75
34;60;75
38;69;76
33;66;76
47;68;75
23;59;75
49;69;76
48;68;75
23;64;74
27;38;51
15;47;53
11;40;46
20;39;45
14;61;75
41;66;75
40;69;76
44;69;75
44;65;76
44;70;76
36;69;76
44;70;76
43;69;76
44;67;75
43;69;75
41;70;75
43;70;75
39;71;76
45;68;76
44;69;75
44;70;76
44;70;76
44;71;76
43;70;76
42;68;76
44;69;75
41;69;76
41;67;75
41;69;75
21;66;75
20;67;84
47;73;85
41;66;75
40;68;74
43;70;75
44;70;75
43;67;75
27;61;75
40;64;72
11;61;74
43;68;76
36;70;75
37;69;75
43;66;78
45;77;86
46;74;86
51;71;84
43;67;77
42;68;75
36;63;76
41;67;75
42;67;75
41;70;75
51;69;75
42;69;75
58;70;76
41;68;76
42;67;74
36;63;74
35;65;75
39;65;75
41;67;75
38;66;76
42;69;75
44;67;75
42;69;76
41;70;76
43;67;75
44;69;75
42;65;74
44;68;76
36;64;75
41;68;75
36;69;75
44;70;75
44;68;76
40;68;75
36;66;74
41;68;75
40;65;75
40;66;74
41;70;75
43;68;75
40;68;75
43;66;73
40;66;73
40;70;76
40;70;76
40;70;76
42;71;76
43;71;77
42;71;75
45;71;75
41;70;76
39;71;76
40;67;75
48;78;87
43;73;84
45;69;76
43;68;77
42;70;75
44;71;75
41;70;75
45;71;76
42;70;76
45;70;75
42;71;75
44;71;75
44;71;76
42;71;76
44;72;76
44;71;76
43;71;75
42;68;75
44;66;75
40;68;75
43;70;76
42;68;76
29;68;76
45;61;81
38;71;83
52;75;84
44;69;79
43;71;87
42;71;83
51;78;85
43;73;86
44;66;76
49;70;83
49;71;86
46;71;83
39;72;86
46;73;82
49;71;86
41;75;84
41;70;85
44;64;85
49;77;85
44;68;75
39;68;76
45;65;75
37;61;73
40;66;77
34;64;75
45;67;82
43;70;85
50;79;86
4;61;73
