MIN;AVG;MAX
9;57;73
17;63;78
47;69;79
48;67;77
49;75;84
48;71;84
48;64;73
56;68;73
45;67;73
41;67;73
56;69;73
45;66;73
46;66;73
47;67;74
46;65;74
49;66;73
44;66;73
23;60;71
41;61;70
44;60;68
45;60;71
38;54;68
40;54;63
43;61;71
37;56;71
52;69;75
40;62;76
41;58;68
34;56;67
46;64;72
49;68;72
50;67;72
45;63;71
46;61;70
39;64;73
26;61;73
13;61;72
36;64;71
41;67;74
43;69;74
17;64;74
46;67;73
49;69;76
46;72;76
52;72;76
47;70;77
52;68;77
49;71;77
18;65;78
47;65;74
47;71;76
41;65;76
46;63;73
47;66;74
46;67;75
47;65;73
48;67;73
50;68;74
44;65;74
51;68;74
49;68;73
50;69;74
50;69;74
49;69;74
42;63;74
47;63;73
26;59;73
47;63;74
46;64;73
41;61;71
48;64;74
46;63;74
44;65;73
48;66;74
41;68;74
40;67;74
57;68;73
50;68;73
48;64;73
46;65;73
46;69;73
43;68;72
48;68;73
46;69;73
46;68;75
46;69;74
45;68;73
49;68;73
50;69;74
48;69;74
49;70;74
51;69;73
42;68;73
45;69;74
50;69;74
45;69;74
49;69;74
44;68;73
47;69;74
49;69;73
50;68;73
50;69;74
45;69;74
46;69;74
49;69;73
47;68;74
43;66;73
44;69;73
47;68;74
50;69;74
41;65;73
50;64;74
43;62;72
44;65;74
42;64;74
40;65;75
3;64;74
25;57;65
7;51;64
29;45;55
32;44;54
36;47;54
34;47;54
19;41;53
21;42;53
33;50;54
37;50;54
37;51;54
35;50;53
36;48;54
31;47;52
12;45;54
21;48;54
21;41;52
33;45;51
35;44;51
32;44;51
30;45;52
35;46;52
33;44;52
32;47;53
29;47;52
33;47;53
31;46;52
34;46;52
33;45;52
29;45;52
30;44;52
33;45;51
33;44;50
35;45;53
33;45;52
29;46;52
29;47;53
33;45;51
33;44;51
33;45;56
36;49;56
32;44;50
33;45;51
32;46;51
31;44;52
29;46;53
32;45;52
28;46;53
31;46;52
33;45;52
32;45;52
31;45;52
37;47;53
33;47;53
32;47;53
37;47;52
31;45;53
32;45;51
25;44;52
32;45;51
30;43;51
32;42;51
30;43;51
15;50;59
35;52;60
7;48;60
19;52;61
6;48;62
16;51;63
34;55;64
16;44;60
34;47;56
28;47;58
22;50;59
24;47;58
12;48;58
30;50;57
34;52;57
34;48;56
36;46;56
6;44;54
34;54;63
17;49;63
17;47;61
22;53;61
18;48;60
18;53;62
37;55;62
36;55;61
27;53;60
40;56;63
27;56;63
41;60;64
40;57;64
25;56;65
39;57;66
36;54;67
38;54;65
13;48;66
29;46;54
15;44;54
16;36;54
17;43;54
17;40;54
18;42;54
16;44;54
23;48;54
4;33;53
19;46;55
35;51;54
37;51;55
19;44;55
38;52;55
17;44;55
20;45;54
17;38;53
18;45;55
19;48;56
20;47;55
17;39;55
18;39;54
19;44;55
19;44;55
16;41;54
18;48;55
20;48;55
21;45;55
17;44;55
18;24;49
18;28;51
13;31;51
17;31;50
15;27;48
19;29;49
16;23;38
17;29;50
17;32;50
31;46;54
18;44;54
30;43;53
19;45;53
20;43;53
16;49;54
15;46;53
18;48;54
32;45;53
17;42;53
19;43;52
18;40;53
19;47;53
16;42;53
19;44;53
19;46;52
21;48;54
18;47;54
18;46;53
19;46;53
22;49;53
35;50;53
19;44;52
16;34;52
19;45;52
29;47;52
18;43;52
18;43;52
18;41;51
16;37;52
18;46;52
18;46;52
