MIN;AVG;MAX
3;49;83
12;45;64
32;58;69
36;56;66
4;46;78
22;46;67
23;56;67
23;58;69
34;58;69
33;59;68
29;54;68
31;56;68
34;60;71
36;59;70
32;58;67
27;56;66
24;56;66
33;58;67
31;56;68
37;60;67
33;58;67
37;60;67
29;56;67
31;59;67
34;58;66
32;59;68
32;58;66
33;58;68
35;59;67
33;58;67
31;58;68
32;58;68
32;58;67
32;59;67
33;58;67
33;56;66
24;59;67
16;55;67
32;55;67
10;53;64
17;52;65
23;54;66
27;48;68
33;58;67
29;58;66
33;57;66
34;58;66
32;58;68
32;59;68
29;58;68
30;59;68
34;59;68
29;59;68
33;58;67
26;57;67
31;58;68
26;58;68
33;58;67
32;58;69
33;58;68
32;57;68
32;58;68
35;59;68
33;58;66
29;53;65
6;49;67
6;45;67
31;54;67
28;54;67
37;58;68
37;59;71
36;58;67
33;57;65
35;54;66
25;54;63
30;54;64
23;50;65
28;50;64
32;54;68
32;58;70
7;52;75
7;49;78
27;57;69
25;55;67
37;57;69
36;57;70
35;57;65
34;55;66
36;55;66
26;51;64
32;55;64
21;50;65
21;48;61
22;35;41
11;24;41
15;30;38
15;27;43
19;38;45
28;41;46
18;36;65
25;54;73
38;62;79
37;59;78
35;58;68
35;59;69
36;55;68
34;59;67
34;59;70
25;59;67
36;58;67
33;57;69
36;60;69
26;59;71
36;59;70
33;60;70
37;59;68
35;59;68
35;58;67
26;59;67
29;56;69
37;57;68
32;59;69
32;59;70
36;58;69
36;59;69
33;60;70
33;59;71
35;57;70
37;59;69
35;59;68
37;60;68
27;59;71
31;59;71
35;58;67
35;58;69
37;59;71
34;58;68
31;59;68
34;58;67
34;58;68
32;58;67
36;59;68
27;60;69
35;59;69
35;59;67
25;59;70
32;58;68
34;59;69
36;59;67
36;59;70
23;56;65
24;52;69
29;38;42
25;37;41
27;37;41
32;46;66
33;58;68
34;57;68
36;58;69
