MIN;AVG;MAX
6;74;111
22;70;88
30;79;89
47;77;89
45;79;89
48;78;88
27;69;85
37;75;89
37;78;88
45;79;89
45;75;87
43;77;89
23;76;87
43;79;88
45;80;88
46;80;90
43;80;88
44;79;87
39;79;87
43;74;85
37;72;87
11;64;80
23;61;78
25;62;79
38;58;85
28;71;84
19;71;85
35;69;85
31;69;87
40;69;86
18;73;89
5;74;90
38;73;85
41;79;91
6;76;109
31;65;86
37;70;88
45;72;90
42;78;89
44;81;92
29;78;88
34;76;87
40;73;85
34;69;88
8;77;111
37;75;87
40;76;87
42;76;88
39;78;88
41;74;87
30;77;88
38;70;88
40;75;89
30;71;84
41;78;92
44;74;85
43;75;88
45;79;88
41;75;86
39;73;91
31;69;84
31;67;83
36;70;83
31;64;82
27;62;80
41;72;81
37;61;83
31;65;82
28;69;86
34;74;90
44;80;91
8;74;89
48;76;92
18;64;90
19;72;89
32;73;87
34;80;95
43;81;94
32;70;95
29;70;95
35;68;95
40;77;93
38;77;90
40;77;93
33;73;91
42;74;91
35;76;92
31;74;93
37;77;91
20;77;89
27;73;87
46;75;88
46;80;88
33;74;89
21;75;89
47;78;89
44;79;89
30;65;81
32;70;86
42;67;83
22;73;89
36;73;91
36;76;91
30;74;90
34;76;93
26;67;91
22;68;89
30;78;91
28;79;93
35;83;93
43;83;93
30;75;90
28;73;93
19;68;88
3;60;92
